Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Dumped broth flow(Fremoved:L/h),Dissolved oxygen concentration(DO2:mg/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Viscosity(Viscosity_offline:centPoise)
55.6,0.666666667,1,0.401408451,0,0.298751111,0.0599018,8.12E-05,1,1,0.809631393,0.301462921,0.340115887,0.651666411,0.214007782,0.643831546,1,??,??,0.661196479,??,??
55.8,0.666666667,1,0.401408451,0,0.30208,0.049349451,8.00E-06,1,1,0.807281163,0.3053493,0.34372726,0.651205652,0.206225681,0.645940715,1,??,??,0.658511114,??,??
56,0.666666667,1,0.401408451,0,0.305986667,0.043258806,6.77E-07,1,1,0.811602553,0.309204082,0.347311683,0.650284135,0.19844358,0.648049885,1,??,??,0.659555423,??,??
56.2,0.666666667,1,0.450704225,0,0.311048889,0.03676859,0,1,1,0.80151931,0.313153654,0.350976957,0.646751651,0.19844358,0.650205925,1,??,??,0.654035506,??,??
56.4,0.666666667,1,0.450704225,0,0.320182222,0.036238213,0,1,1,0.806674652,0.317071629,0.354615281,0.646290892,0.194552529,0.652408836,1,??,??,0.654184693,??,??
56.6,0.666666667,1,0.450704225,0,0.329795556,0.033388078,0,1,1,0.813725342,0.321021201,0.358280555,0.647365996,0.194552529,0.654564876,1,??,??,0.657019245,??,??
56.8,0.666666667,1,0.450704225,0,0.338057778,0.029569161,0,1,1,0.811223484,0.32500237,0.36197278,0.652587928,0.194552529,0.656720916,1,??,??,0.655378189,??,??
57,0.666666667,1,0.450704225,0,0.340253333,0.028666806,0,1,1,0.811299298,0.328983538,0.365638054,0.65658117,0.194552529,0.658876956,1,??,??,0.652991198,??,??
57.2,0.666666667,1,0.450704225,0,0.338022222,0.027784889,0,1,1,0.813876969,0.33293311,0.369330279,0.65903855,0.194552529,0.661032996,1,??,??,0.653438759,??,??
57.4,0.666666667,1,0.450704225,0,0.332862222,0.02712064,0,1,1,0.815772316,0.336882682,0.372995553,0.661649516,0.194552529,0.663189036,1,??,??,0.652543637,??,??
57.6,0.666666667,1,0.450704225,0,0.324648889,0.026170255,0,1,1,0.81448348,0.340832254,0.376660827,0.662878206,0.194552529,0.665298206,1,??,??,0.649858272,??,??
57.8,0.666666667,1,0.450704225,0,0.315062222,0.025660316,0,1,1,0.814786736,0.344781826,0.380299151,0.661649516,0.194552529,0.667454246,1,??,??,0.649112338,??,??
58,0.666666667,1,0.450704225,0,0.306866667,0.025293447,0,1,1,0.816075571,0.348699801,0.383937475,0.660574413,0.19844358,0.669610286,1,??,??,0.648068029,??,??
58.2,0.666666667,1,0.450704225,0,0.29988,0.024817232,0,1,1,0.818274173,0.35258618,0.387575798,0.660420826,0.19844358,0.671719456,1,??,??,0.647322095,??,??
58.4,0.666666667,1,0.450704225,0,0.293102222,0.023685966,0,1,1,0.817895104,0.356504155,0.391187172,0.659652895,0.19844358,0.673828626,1,??,??,0.646277786,??,??
58.6,0.666666667,1,0.450704225,0,0.287191111,0.02332625,0,1,1,0.816075571,0.360390534,0.394798545,0.657963446,0.19844358,0.675984666,1,??,??,0.645681038,??,??
58.8,0.666666667,1,0.450704225,0,0.283248889,0.024673141,0,1,1,0.816757896,0.364276912,0.398409918,0.653663032,0.20233463,0.678140706,1,??,??,0.644487543,??,??
59,0.666666667,1,0.450704225,0,0.284271111,0.025425275,0,1,1,0.816075571,0.368163291,0.402021291,0.649976962,0.20233463,0.680296746,1,??,??,0.643144861,??,??
59.2,0.666666667,1,0.450704225,0,0.289555556,0.027314805,0,1,1,0.820321148,0.37204967,0.405659615,0.648901858,0.20233463,0.682452786,1,??,??,0.644039982,??,??
59.4,0.666666667,1,0.450704225,0,0.296053333,0.026685302,0,1,1,0.820321148,0.375936049,0.409270988,0.648287513,0.206225681,0.684608826,1,??,??,0.643294047,??,??
59.6,0.666666667,1,0.450704225,0,0.30332,0.027093049,0,1,1,0.823353702,0.379854024,0.412909311,0.646290892,0.20233463,0.686764866,1,??,??,0.643592421,??,??
59.8,0.666666667,1,0.450704225,0,0.312973333,0.026648513,0,1,1,0.822671377,0.383771999,0.416547635,0.645369375,0.206225681,0.688920907,1,??,??,0.642846487,??,??
60,0.666666667,1,0.450704225,0,0.323613333,0.027344441,0,1,1,0.825249049,0.387721571,0.420212909,0.648287513,0.206225681,0.691076947,1,0.101628505,0.103993856,0.643443234,1.154537827,1.461409146
60.2,0.666666667,1,0.478873239,0,0.33084,0.027329112,0,1,1,0.820927658,0.391702739,0.423905134,0.649976962,0.206225681,0.693279857,1,??,??,0.639862748,??,??
60.4,0.666666667,1,0.478873239,0,0.336173333,0.029239081,0,1,1,0.824036027,0.395683908,0.427597359,0.650898479,0.206225681,0.695482768,1,??,??,0.64075787,??,??
60.6,0.666666667,1,0.478873239,0,0.34052,0.029837927,0,1,1,0.823050447,0.399665076,0.431316534,0.651205652,0.206225681,0.697732549,1,??,??,0.638072505,??,??
60.8,0.666666667,1,0.478873239,0,0.344475556,0.029852233,0,1,1,0.823353702,0.403677841,0.435008759,0.650437721,0.206225681,0.69998233,1,??,??,0.636282262,??,??
61,0.666666667,1,0.478873239,0,0.34924,0.029678507,0,1,1,0.82312626,0.40765901,0.438727934,0.650437721,0.206225681,0.702232111,1,??,??,0.634193645,??,??
61.2,0.666666667,1,0.478873239,0,0.353977778,0.028900826,0,1,1,0.828129975,0.411671775,0.44244711,0.653509446,0.206225681,0.704435021,1,??,??,0.634790392,??,??
61.4,0.666666667,1,0.478873239,0,0.355124444,0.027465028,0,1,1,0.829191369,0.41568454,0.446166285,0.655045308,0.20233463,0.706637932,1,??,??,0.633596897,??,??
61.6,0.666666667,1,0.478873239,0,0.354626667,0.025998572,0,1,1,0.822671377,0.419665708,0.44988546,0.653663032,0.206225681,0.708840843,1,??,??,0.62762942,??,??
61.8,0.666666667,1,0.478873239,0,0.355657778,0.026986769,0,1,1,0.825324862,0.423678473,0.453631586,0.650591307,0.206225681,0.711090624,1,??,??,0.626883485,??,??
62,0.666666667,1,0.478873239,0,0.360244444,0.026969396,0,1,1,0.827978348,0.427691238,0.457350761,0.649516203,0.20233463,0.713340405,1,??,??,0.626883485,??,??
62.2,0.666666667,1,0.478873239,0,0.366066667,0.025596957,0,1,1,0.827675092,0.4317356,0.461096887,0.647519582,0.20233463,0.715543315,1,??,??,0.625093242,??,??
62.4,0.666666667,1,0.478873239,0,0.374204444,0.02466701,0,1,1,0.831693227,0.435748365,0.464816063,0.649976962,0.20233463,0.717793096,1,??,??,0.626734298,??,??
62.6,0.666666667,1,0.478873239,0,0.37944,0.022979819,0,1,1,0.833057876,0.439792726,0.468589139,0.653816618,0.20233463,0.719996007,1,??,??,0.627032672,??,??
62.8,0.666666667,1,0.478873239,0,0.380328889,0.02235747,0,1,1,0.834346712,0.443837088,0.472335265,0.658577791,0.20233463,0.722198917,1,??,??,0.626435924,??,??
63,0.666666667,1,0.478873239,0,0.375688889,0.021707529,0,1,1,0.834801595,0.44788145,0.476081391,0.661956689,0.20233463,0.724401828,1,??,??,0.625540803,??,??
63.2,0.666666667,1,0.478873239,0,0.36708,0.020864444,0,1,1,0.835711361,0.451894215,0.479827517,0.66395331,0.19844358,0.726604738,1,??,??,0.624048933,??,??
63.4,0.666666667,1,0.478873239,0,0.35628,0.019806757,0,1,1,0.838743916,0.45590698,0.483546692,0.664874827,0.19844358,0.728807649,1,??,??,0.624496494,??,??
63.6,0.666666667,1,0.478873239,0,0.34436,0.018393441,0,1,1,0.83745508,0.459888148,0.487238917,0.662263861,0.19844358,0.731010559,1,??,??,0.621811129,??,??
63.8,0.666666667,1,0.478873239,0,0.335497778,0.018216649,0,1,1,0.834043457,0.463869317,0.490931141,0.657041929,0.20233463,0.73321347,1,??,??,0.617186334,??,??
64,0.666666667,1,0.478873239,0,0.332764444,0.019123092,0,1,1,0.832602993,0.467818888,0.494623366,0.651359238,0.20233463,0.735416381,1,??,??,0.613904222,??,??
64.2,0.666666667,1,0.507042254,0,0.336444444,0.02012764,0,1,1,0.827675092,0.471831653,0.498369492,0.643987099,0.206225681,0.737713032,1,??,??,0.608831866,??,??
64.4,0.666666667,1,0.507042254,0,0.348777778,0.022871496,0,1,1,0.831617413,0.475844418,0.502088667,0.639686684,0.206225681,0.740009683,1,??,??,0.608533492,??,??
64.6,0.666666667,1,0.507042254,0,0.366053333,0.02317194,0,1,1,0.834195084,0.47988878,0.505861744,0.63861158,0.206225681,0.742306335,1,??,??,0.608533492,??,??
64.8,0.666666667,1,0.507042254,0,0.384533333,0.022702879,0,1,1,0.838668102,0.483964738,0.50963482,0.641376133,0.206225681,0.744602986,1,??,??,0.610472923,??,??
65,0.666666667,1,0.507042254,0,0.399773333,0.021146494,0,1,1,0.839122985,0.488040696,0.513434847,0.645215789,0.20233463,0.746852767,1,??,??,0.609726988,??,??
65.2,0.666666667,1,0.507042254,0,0.410648889,0.020325892,0,1,1,0.84511228,0.492148251,0.517261825,0.651973583,0.20233463,0.749102548,1,??,??,0.611964792,??,??
65.4,0.666666667,1,0.507042254,0,0.413653333,0.018067449,0,1,1,0.849964367,0.496255806,0.521061852,0.657502688,0.19844358,0.751305459,1,??,??,0.614053409,??,??
65.6,0.666666667,1,0.507042254,0,0.41032,0.015983753,0,1,1,0.848978787,0.500363361,0.524861878,0.660420826,0.19844358,0.753508369,1,??,??,0.611964792,??,??
65.8,0.666666667,1,0.507042254,0,0.403591111,0.015111033,0,1,1,0.848523904,0.504439319,0.528661905,0.66149593,0.19844358,0.75571128,1,??,??,0.609726988,??,??
66,0.666666667,1,0.507042254,0,0.3956,0.014920956,0,1,1,0.849509484,0.508546874,0.532461932,0.662417447,0.20233463,0.757914191,1,??,??,0.608682679,??,??
66.2,0.666666667,1,0.507042254,0,0.386502222,0.01476358,0,1,1,0.851025762,0.512591235,0.536235009,0.663799724,0.20233463,0.760117101,1,??,??,0.607339997,??,??
66.4,0.666666667,1,0.507042254,0,0.375768889,0.014424303,0,1,1,0.852162969,0.516667193,0.540008085,0.665028413,0.20233463,0.762273141,1,??,??,0.605400567,??,??
66.6,0.666666667,1,0.507042254,0,0.363737778,0.013638446,0,1,1,0.853527619,0.520679958,0.543754211,0.666257103,0.20233463,0.764476052,1,??,??,0.605102193,??,??
66.8,0.666666667,1,0.507042254,0,0.350151111,0.01355567,0,1,1,0.855650407,0.524692723,0.547473386,0.665182,0.20233463,0.766585221,1,??,??,0.604953006,??,??
67,0.666666667,1,0.507042254,0,0.337853333,0.012997702,0,1,1,0.857697381,0.528705488,0.551192562,0.662417447,0.20233463,0.768741262,1,??,??,0.605102193,??,??
67.2,0.666666667,1,0.507042254,0,0.328875556,0.012614482,0,1,1,0.859744356,0.532686657,0.554911737,0.659499309,0.20233463,0.770850431,1,??,??,0.606594062,??,??
67.4,0.666666667,1,0.507042254,0,0.323102222,0.012764704,0,1,1,0.862852724,0.536667825,0.558603962,0.656888343,0.20233463,0.773006471,1,??,??,0.606743249,??,??
67.6,0.666666667,1,0.507042254,0,0.320453333,0.011860305,0,1,1,0.864596443,0.540648994,0.562296186,0.653663032,0.20233463,0.775068771,1,??,??,0.606295688,??,??
67.8,0.666666667,1,0.507042254,0,0.321546667,0.011121456,0,1,1,0.86376249,0.544598566,0.565988411,0.649516203,0.20233463,0.77717794,1,??,??,0.605698941,??,??
68,0.666666667,1,0.507042254,0,0.327484444,0.011857239,0,1,1,0.864520629,0.548579734,0.569680636,0.649362617,0.20233463,0.77928711,1,??,??,0.604356258,??,??
68.2,0.666666667,1,0.535211268,0,0.333524444,0.012407032,0,1,1,0.857773195,0.552592499,0.573426762,0.649055445,0.206225681,0.781536891,1,??,??,0.598836342,??,??
68.4,0.666666667,1,0.535211268,0,0.339871111,0.015899956,0,1,1,0.857394126,0.556636861,0.577172888,0.647519582,0.210116732,0.783786672,1,??,??,0.596896912,??,??
68.6,0.666666667,1,0.535211268,0,0.348071111,0.018523225,0,1,1,0.855347152,0.560649626,0.580945964,0.645062202,0.214007782,0.786083323,1,??,??,0.593763986,??,??
68.8,0.666666667,1,0.535211268,0,0.359177778,0.021055544,0,1,1,0.85511971,0.564725584,0.584719041,0.642758409,0.214007782,0.788426845,1,??,??,0.591227808,??,??
69,0.666666667,1,0.535211268,0,0.372884444,0.02249032,0,1,1,0.859137845,0.568769945,0.588519068,0.644140685,0.210116732,0.790770367,1,??,??,0.591227808,??,??
69.2,0.666666667,1,0.535211268,0,0.384862222,0.02163395,0,1,1,0.861412261,0.5728775,0.592319094,0.647519582,0.210116732,0.793067019,1,??,??,0.591227808,??,??
69.4,0.666666667,1,0.535211268,0,0.393102222,0.020765318,0,1,1,0.867932253,0.576953458,0.596119121,0.651973583,0.206225681,0.7953168,1,??,??,0.593913173,??,??
69.6,0.666666667,1,0.535211268,0,0.396124444,0.018362784,0,1,1,0.868690391,0.581061013,0.599946099,0.653509446,0.206225681,0.797566581,1,??,??,0.59212293,??,??
69.8,0.666666667,1,0.535211268,0,0.3974,0.016642892,0,1,1,0.868993647,0.585168568,0.603746126,0.65535248,0.206225681,0.799769491,1,??,??,0.591526182,??,??
70,0.666666667,1,0.535211268,0,0.396573333,0.016708295,0,1,1,0.86944853,0.589276122,0.607573103,0.657656274,0.206225681,0.802066143,1,??,??,0.589735939,??,??
70.2,0.666666667,1,0.535211268,0,0.392928889,0.017226408,0,1,1,0.869979227,0.593352081,0.61137313,0.659806481,0.206225681,0.804315924,1,??,??,0.587796509,??,??
70.4,0.666666667,1,0.535211268,0,0.386875556,0.017619847,0,1,1,0.869979227,0.597459635,0.615200108,0.663031792,0.206225681,0.806565705,1,??,??,0.585260331,??,??
70.6,0.666666667,1,0.535211268,0,0.377151111,0.018082777,0,1,1,0.866946673,0.601503997,0.618973184,0.663338965,0.210116732,0.808862356,1,??,??,0.580337162,??,??
70.8,0.666666667,1,0.535211268,0,0.367093333,0.019688214,0,1,1,0.868993647,0.605579955,0.622773211,0.659652895,0.210116732,0.811159007,1,??,??,0.580187976,??,??
71,0.666666667,1,0.535211268,0,0.361213333,0.020480202,0,1,1,0.869751785,0.609624317,0.626546288,0.65535248,0.210116732,0.813455659,1,??,??,0.579143667,??,??
71.2,0.666666667,1,0.535211268,0,0.360373333,0.021138319,0,1,1,0.873239223,0.613668678,0.630319364,0.651052066,0.210116732,0.81575231,1,??,??,0.580187976,??,??
71.4,0.666666667,1,0.535211268,0,0.364391111,0.021082113,0,1,1,0.874831314,0.61771304,0.63409244,0.646290892,0.210116732,0.818002091,1,??,??,0.580187976,??,??
71.6,0.666666667,1,0.535211268,0,0.37392,0.020927803,0,1,1,0.875892708,0.621788998,0.637892467,0.644294271,0.210116732,0.820298743,1,??,??,0.579889602,??,??
71.8,0.666666667,1,0.535211268,0,0.385813333,0.021296717,0,1,1,0.87945596,0.625864956,0.641692494,0.644908616,0.206225681,0.822595394,1,??,??,0.580486349,??,??
72,0.666666667,1,0.535211268,0,0.396995556,0.020605899,0,1,1,0.884838744,0.629972511,0.645519472,0.64598372,0.206225681,0.824845175,1,0.130983224,0.070762929,0.58287334,1.218075144,1.282752683
72.2,0.666666667,1,0.577464789,0,0.40696,0.018780749,0,1,1,0.876802475,0.634111662,0.6493734,0.645062202,0.210116732,0.827188697,1,??,??,0.576756676,??,??
72.4,0.666666667,1,0.577464789,0,0.417915556,0.021702419,0,1,1,0.88142712,0.63828241,0.653254278,0.646290892,0.210116732,0.829579089,1,??,??,0.576458302,??,??
72.6,0.666666667,1,0.577464789,0,0.427497778,0.021615556,0,1,1,0.884838744,0.642453158,0.657135157,0.647365996,0.206225681,0.831922611,1,??,??,0.577204237,??,??
72.8,0.666666667,1,0.577464789,0,0.435853333,0.020425019,0,1,1,0.887264787,0.646655503,0.661042986,0.648748272,0.206225681,0.834266133,1,??,??,0.577950172,??,??
73,0.666666667,1,0.577464789,0,0.442688889,0.019256964,0,1,1,0.891358736,0.650857847,0.664950815,0.651205652,0.20233463,0.836562785,1,??,??,0.579591228,??,??
73.2,0.666666667,1,0.577464789,0,0.446488889,0.01753605,0,1,1,0.893026641,0.655060191,0.668858644,0.651052066,0.20233463,0.838859436,1,??,??,0.57899448,??,??
73.4,0.666666667,1,0.577464789,0,0.450577778,0.016197334,0,1,1,0.896893148,0.659262536,0.672766474,0.653355859,0.20233463,0.841156087,1,??,??,0.580486349,??,??
73.6,0.666666667,1,0.577464789,0,0.452,0.014243423,0,1,1,0.899849889,0.66346488,0.676701253,0.655045308,0.19844358,0.843452739,1,??,??,0.581679845,??,??
73.8,0.666666667,1,0.577464789,0,0.451422222,0.01263492,0,1,1,0.901593607,0.667667225,0.680609082,0.656427584,0.19844358,0.84570252,1,??,??,0.581978219,??,??
74,0.666666667,1,0.577464789,0,0.449288889,0.011909357,0,1,1,0.903488954,0.671901166,0.684516911,0.658577791,0.19844358,0.847999171,1,??,??,0.581232284,??,??
74.2,0.666666667,1,0.577464789,0,0.444666667,0.011145982,0,1,1,0.907658716,0.676071914,0.688424741,0.659652895,0.19844358,0.850248952,1,??,??,0.582276593,??,??
74.4,0.666666667,1,0.577464789,0,0.438746667,0.009517246,0,1,1,0.908265227,0.680274258,0.69233257,0.659960068,0.19844358,0.852451863,1,??,??,0.581083097,??,??
74.6,0.666666667,1,0.577464789,0,0.432591111,0.008863217,0,1,1,0.908871738,0.684445006,0.696213448,0.657963446,0.19844358,0.854701644,1,??,??,0.579740415,??,??
74.8,0.666666667,1,0.577464789,0,0.428631111,0.008943949,0,1,1,0.906445695,0.688647351,0.700094327,0.654123791,0.20233463,0.856998295,1,??,??,0.576458302,??,??
75,0.666666667,1,0.577464789,0,0.429151111,0.010843494,0,1,1,0.906218253,0.692818099,0.704002156,0.649055445,0.206225681,0.859294947,1,??,??,0.573922124,??,??
75.2,0.666666667,1,0.577464789,0,0.435546667,0.012796384,0,0.2,1,0.841549029,0.69446112,0.705753942,0.650284135,0.241245136,0.861638469,1,??,??,0.530359541,??,??
75.4,0.666666667,1,0.577464789,0,0.440408889,0.044754897,0,0.2,1,0.844050886,0.696135739,0.707478776,0.654430963,0.252918288,0.86388825,1,??,??,0.525585559,??,??
75.6,0.666666667,1,0.577464789,0,0.440493333,0.059242661,0,0.2,1,0.846097861,0.697778761,0.709230562,0.658270619,0.256809339,0.866138031,1,??,??,0.527375802,??,??
75.8,0.666666667,1,0.577464789,0,0.436262222,0.065344547,0,0.2,1,0.847159255,0.699453379,0.710955397,0.66149593,0.249027237,0.868294071,1,??,??,0.528270923,??,??
76,0.666666667,1,0.577464789,0,0.428342222,0.065837113,0,0.2,1,0.846325302,0.701096401,0.712680232,0.665028413,0.245136187,0.870450111,1,??,??,0.528270923,??,??
76.2,0.666666667,1,0.76056338,0,0.416213333,0.064855047,0,0.2,1,0.803338842,0.702865809,0.71456677,0.65535248,0.256809339,0.873027985,1,??,??,0.499328659,??,??
76.4,0.666666667,1,0.76056338,0,0.415515556,0.081205772,0,0.2,1,0.803187215,0.704666814,0.716480259,0.650130548,0.260700389,0.875840211,1,??,??,0.495151425,??,??
76.6,0.666666667,1,0.76056338,0,0.420573333,0.088635132,0,0.2,1,0.803263029,0.706467819,0.718366797,0.649055445,0.260700389,0.878652437,1,??,??,0.495598986,??,??
76.8,0.666666667,1,0.76056338,0,0.426968889,0.092393755,0,0.2,1,0.807356977,0.708268824,0.720253335,0.649209031,0.252918288,0.881417793,1,??,??,0.498881098,??,??
77,0.666666667,1,0.76056338,0,0.433235556,0.09200236,0,0.2,1,0.804400237,0.710101425,0.722166824,0.649976962,0.249027237,0.884183149,1,??,??,0.497538416,??,??
77.2,0.666666667,1,0.76056338,0,0.438635556,0.093887803,0,0.2,1,0.800382102,0.71190243,0.724080313,0.650437721,0.245136187,0.886948505,1,??,??,0.494703864,??,??
77.4,0.666666667,1,0.76056338,0,0.443391111,0.095362434,0,0.2,1,0.799775591,0.713735031,0.726020752,0.653048687,0.245136187,0.889713861,1,??,??,0.493808742,??,??
77.6,0.666666667,1,0.76056338,0,0.445155556,0.096294425,0,0.2,1,0.799927219,0.715567632,0.727934241,0.654891722,0.241245136,0.892432346,1,??,??,0.494853051,??,??
77.8,0.666666667,1,0.76056338,0,0.444755556,0.097413428,0,0.2,1,0.799320708,0.717400234,0.729847729,0.656888343,0.233463035,0.895150831,1,??,??,0.493957929,??,??
78,0.666666667,1,0.76056338,0,0.442106667,0.094980236,0,0.2,1,0.800912799,0.719232835,0.731761218,0.657195515,0.229571984,0.897775576,1,??,??,0.494554677,??,??
78.2,0.666666667,1,0.76056338,0,0.439022222,0.092540912,0,0.2,1,0.803187215,0.721065437,0.733674707,0.656273998,0.221789883,0.90035345,1,??,??,0.496195733,??,??
78.4,0.666666667,1,0.76056338,0,0.437142222,0.088037309,0,0.2,1,0.805234189,0.722866441,0.735561245,0.657195515,0.214007782,0.902837583,1,??,??,0.498433537,??,??
78.6,0.666666667,1,0.76056338,0,0.434044444,0.085248489,0,0.2,1,0.80386954,0.724699043,0.737474734,0.658270619,0.210116732,0.905321716,1,??,??,0.498433537,??,??
78.8,0.666666667,1,0.76056338,0,0.429751111,0.082297183,0,0.2,1,0.800382102,0.726500047,0.739361272,0.658117033,0.210116732,0.90780585,1,??,??,0.497240042,??,??
79,0.666666667,1,0.76056338,0,0.425715556,0.080557874,0,0.2,1,0.798714197,0.728301052,0.74124781,0.657656274,0.206225681,0.910336853,1,??,??,0.495748172,??,??
79.2,0.666666667,1,0.76056338,0,0.422177778,0.079863991,0,0.2,1,0.794089551,0.730102057,0.743134348,0.65658117,0.206225681,0.912820986,1,??,??,0.491869312,??,??
79.4,0.666666667,1,0.76056338,0,0.419955556,0.079242663,0,0.2,1,0.791208625,0.731903062,0.745020887,0.655966825,0.206225681,0.91535199,1,??,??,0.489333134,??,??
79.6,0.666666667,1,0.76056338,0,0.418328889,0.079360184,0,0.2,1,0.788100256,0.73367247,0.746907425,0.655813239,0.206225681,0.917882994,1,??,??,0.48709533,??,??
79.8,0.666666667,1,0.76056338,0,0.416942222,0.079456244,0,0.2,1,0.784764446,0.735473475,0.748793963,0.655198894,0.206225681,0.920413997,1,??,??,0.483813218,??,??
80,0.666666667,1,0.76056338,0,0.416168889,0.08009801,0,0.2,1,0.783703052,0.737274479,0.750680501,0.653355859,0.206225681,0.922991871,1,??,??,0.482619723,??,??
80.2,0.666666667,1,0.577464789,0,0.417622222,0.080016257,0,0.2,1,0.844202514,0.738885905,0.752351435,0.673014898,0.182879377,0.9250073,1,??,??,0.519468895,??,??
80.4,0.666666667,1,0.577464789,0,0.396102222,0.024004805,0.151302544,0.2,1,0.838213219,0.74049733,0.753995418,0.687759177,0.295719844,0.926741506,1,??,??,0.521706698,??,??
80.6,0.666666667,1,0.577464789,0,0.357746667,0.124296063,0.015130131,0.2,1,0.836545314,0.742013966,0.755585501,0.697588696,0.252918288,0.928475712,1,??,??,0.521109951,??,??
80.8,0.666666667,1,0.577464789,0,0.308084444,0.094337448,0.00151289,0.2,1,0.831920668,0.743499005,0.757121682,0.697895869,0.225680934,0.930209919,1,??,??,0.51872296,??,??
81,0.666666667,1,0.577464789,0,0.258088889,0.073226618,0.000151166,0.2,1,0.829191369,0.744889254,0.758603962,0.68883428,0.206225681,0.931944125,1,??,??,0.517231091,??,??
81.2,0.666666667,1,0.577464789,0,0.218484444,0.060496557,1.50E-05,0.2,1,0.825400676,0.746247907,0.760032341,0.665182,0.19844358,0.933631461,1,??,??,0.514694913,??,??
81.4,0.666666667,1,0.577464789,0,0.206311111,0.053940939,1.38E-06,0.2,1,0.827447651,0.747574963,0.76146072,0.637075718,0.194552529,0.935365667,1,??,??,0.516932717,??,??
81.6,0.666666667,1,0.577464789,0,0.226568889,0.048503301,1.46E-08,0.2,1,0.827750906,0.748933616,0.762889099,0.615112886,0.190661479,0.937053002,1,??,??,0.517231091,??,??
81.8,0.666666667,1,0.577464789,0,0.272293333,0.044116197,0,0.2,1,0.825779746,0.750355461,0.764398329,0.608508678,0.190661479,0.938740338,1,??,??,0.516037595,??,??
82,0.666666667,1,0.577464789,0,0.325497778,0.042575141,0,0.2,1,0.829039742,0.7518405,0.765961461,0.611580402,0.190661479,0.940427674,1,??,??,0.51872296,??,??
82.2,0.666666667,1,0.577464789,0,0.375164444,0.041013647,0,0.2,1,0.833891829,0.753388733,0.767578493,0.621409922,0.190661479,0.942068139,1,??,??,0.523646129,??,??
82.4,0.666666667,1,0.577464789,0,0.413577778,0.038154314,0,0.2,1,0.833967643,0.755031755,0.769222477,0.6317002,0.190661479,0.943708605,1,??,??,0.524242876,??,??
82.6,0.666666667,1,0.577464789,0,0.440146667,0.036524351,0,0.2,1,0.836242058,0.756674776,0.770920361,0.648133927,0.186770428,0.94534907,1,??,??,0.526033119,??,??
82.8,0.666666667,1,0.577464789,0,0.447466667,0.034199482,0,0.2,1,0.834346712,0.758349395,0.772618246,0.662878206,0.190661479,0.946989535,1,??,??,0.52648068,??,??
83,0.666666667,1,0.577464789,0,0.437893333,0.034546935,0,0.2,1,0.834877409,0.759992417,0.77431613,0.675625864,0.194552529,0.94858313,1,??,??,0.527674176,??,??
83.2,0.666666667,1,0.577464789,0,0.413617778,0.035269433,0,0.2,1,0.830252763,0.761635439,0.775987064,0.685916142,0.194552529,0.950223595,1,??,??,0.524392063,??,??
83.4,0.666666667,1,0.577464789,0,0.377351111,0.036374129,0,0.2,1,0.829115555,0.763183671,0.777604096,0.690523729,0.19844358,0.95181719,1,??,??,0.524093689,??,??
83.6,0.666666667,1,0.577464789,0,0.335764444,0.03727444,0,0.2,1,0.825703932,0.764700306,0.779167228,0.688987867,0.20233463,0.953457656,1,??,??,0.522751007,??,??
83.8,0.666666667,1,0.577464789,0,0.295937778,0.039417407,0,0.2,1,0.82449091,0.766153749,0.780676459,0.67700814,0.20233463,0.955098121,1,??,??,0.522154259,??,??
84,0.666666667,1,0.577464789,0,0.270093333,0.041133211,0,0.2,1,0.822368122,0.767575595,0.782158739,0.661956689,0.206225681,0.956691716,1,0.137146025,0.049974398,0.521109951,1.287363672,1.303423778
84.2,0.666666667,1,0.577464789,0,0.261555556,0.042716166,0,0.2,1,0.821685797,0.768965844,0.783641019,0.64475503,0.206225681,0.958285311,1,??,??,0.52066239,??,??
84.4,0.666666667,1,0.577464789,0,0.27292,0.043914879,0,0.2,1,0.817591848,0.77038769,0.785123299,0.628782061,0.210116732,0.959925776,1,??,??,0.518126212,??,??
84.6,0.666666667,1,0.577464789,0,0.302853333,0.045870834,0,0.2,1,0.818653243,0.771841132,0.78665948,0.624481646,0.210116732,0.961519371,1,??,??,0.518573773,??,??
84.8,0.666666667,1,0.577464789,0,0.33752,0.046893776,0,0.2,1,0.822823005,0.773357768,0.788222612,0.628167716,0.210116732,0.963112966,1,??,??,0.522005072,??,??
85,0.666666667,1,0.577464789,0,0.368004444,0.046280624,0,0.2,1,0.824339282,0.774906,0.789839644,0.634464752,0.206225681,0.964706561,1,??,??,0.523944502,??,??
85.2,0.666666667,1,0.577464789,0,0.391284444,0.044648617,0,0.2,1,0.822747191,0.776485829,0.791456677,0.645215789,0.206225681,0.966253285,1,??,??,0.523347755,??,??
