Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Dumped broth flow(Fremoved:L/h),Dissolved oxygen concentration(DO2:mg/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Viscosity(Viscosity_offline:centPoise)
60.6,0.666666667,1,0.478873239,0,0.863377778,0.040660062,0,1,1,0.824869979,0.40194003,0.4172753,0.645522961,0.20233463,0.720277229,1,??,??,0.583171714,??,??
60.8,0.666666667,1,0.478873239,0,0.873955556,0.041883301,0,1,1,0.823050447,0.406679516,0.421668239,0.648748272,0.20233463,0.722901974,1,??,??,0.579889602,??,??
61,0.666666667,1,0.478873239,0,0.880577778,0.042938945,0,1,1,0.827447651,0.411450599,0.426034227,0.652434342,0.20233463,0.725526718,1,??,??,0.581679845,??,??
61.2,0.666666667,1,0.478873239,0,0.883155556,0.043143329,0,1,1,0.834270898,0.416190085,0.430427166,0.656734757,0.20233463,0.728104592,1,??,??,0.585260331,??,??
61.4,0.666666667,1,0.478873239,0,0.880622222,0.040872622,0,1,1,0.835256478,0.420961168,0.434820105,0.660727999,0.19844358,0.730588726,1,??,??,0.584514397,??,??
61.6,0.666666667,1,0.478873239,0,0.8736,0.038787904,0,1,1,0.837985777,0.425700654,0.439186094,0.663492551,0.19844358,0.733119729,1,??,??,0.585111144,??,??
61.8,0.666666667,1,0.478873239,0,0.863288889,0.036302594,0,1,1,0.83980531,0.43044014,0.443552082,0.667485793,0.19844358,0.735603862,1,??,??,0.585409518,??,??
62,0.666666667,1,0.478873239,0,0.848355556,0.034945484,0,1,1,0.841700657,0.435116433,0.44789112,0.671632622,0.19844358,0.738087995,1,??,??,0.585558705,??,??
62.2,0.666666667,1,0.478873239,0,0.828577778,0.034348683,0,1,1,0.84511228,0.439824323,0.452203207,0.675318691,0.19844358,0.740525258,1,??,??,0.586453827,??,??
62.4,0.666666667,1,0.478873239,0,0.804577778,0.033193913,0,1,1,0.845036466,0.444437423,0.456488344,0.677468899,0.19844358,0.742962521,1,??,??,0.585409518,??,??
62.6,0.666666667,1,0.478873239,0,0.778044444,0.03267069,0,1,1,0.846855999,0.449050523,0.46071958,0.680540624,0.19844358,0.745399784,1,??,??,0.584216023,??,??
62.8,0.666666667,1,0.478873239,0,0.748044444,0.03212805,0,1,1,0.847007627,0.453632026,0.464950815,0.683919521,0.19844358,0.747790176,1,??,??,0.583022527,??,??
63,0.666666667,1,0.478873239,0,0.714044444,0.032558278,0,1,1,0.845263908,0.45811874,0.46912815,0.686069728,0.20233463,0.750180568,1,??,??,0.580038789,??,??
63.2,0.666666667,1,0.478873239,0,0.677511111,0.034664456,0,1,1,0.847310882,0.462605454,0.473251583,0.686684073,0.20233463,0.752570961,1,??,??,0.579143667,??,??
63.4,0.666666667,1,0.478873239,0,0.6404,0.035402282,0,1,1,0.846780185,0.466997377,0.477321116,0.686684073,0.206225681,0.754914483,1,??,??,0.577204237,??,??
63.6,0.666666667,1,0.478873239,0,0.603155556,0.03643851,0,1,1,0.846097861,0.471357705,0.481363698,0.682998003,0.206225681,0.757304875,1,??,??,0.574369685,??,??
63.8,0.666666667,1,0.478873239,0,0.570355556,0.038042925,0,1,1,0.844505769,0.475654839,0.485352378,0.67700814,0.210116732,0.759648397,1,??,??,0.571982694,??,??
64,0.666666667,1,0.478873239,0,0.544444444,0.040204286,0,1,1,0.847310882,0.479920377,0.489314109,0.670250346,0.210116732,0.761991919,1,??,??,0.573325377,??,??
64.2,0.666666667,1,0.507042254,0,0.526355556,0.041425481,0,1,1,0.845642977,0.484217511,0.493275839,0.663338965,0.214007782,0.76433544,1,??,??,0.570490825,??,??
64.4,0.666666667,1,0.507042254,0,0.516266667,0.043786117,0,1,1,0.84882716,0.488451452,0.497237569,0.656120412,0.214007782,0.766725833,1,??,??,0.570938386,??,??
64.6,0.666666667,1,0.507042254,0,0.514444444,0.044232696,0,1,1,0.852087156,0.492716989,0.501172349,0.648594686,0.210116732,0.769069355,1,??,??,0.571982694,??,??
64.8,0.666666667,1,0.507042254,0,0.521333333,0.04392101,0,1,1,0.857166684,0.496982527,0.505134079,0.644140685,0.210116732,0.771366006,1,??,??,0.573922124,??,??
65,0.666666667,1,0.507042254,0,0.533511111,0.041995712,0,1,1,0.857545754,0.501248065,0.509095809,0.640454615,0.206225681,0.773615787,1,??,??,0.573325377,??,??
65.2,0.666666667,1,0.507042254,0,0.549911111,0.041232338,0,1,1,0.861412261,0.505545199,0.51308449,0.641222546,0.206225681,0.775912439,1,??,??,0.574817246,??,??
65.4,0.666666667,1,0.507042254,0,0.565333333,0.038811409,0,1,1,0.865430395,0.50987393,0.517100121,0.64475503,0.19844358,0.77816222,1,??,??,0.575563181,??,??
65.6,0.666666667,1,0.507042254,0,0.576711111,0.034750297,0,1,1,0.863838304,0.51420266,0.521115753,0.645522961,0.19844358,0.780412001,1,??,??,0.573325377,??,??
65.8,0.666666667,1,0.507042254,0,0.587244444,0.032270097,0,1,1,0.866870859,0.518562988,0.525131384,0.6484411,0.194552529,0.782661782,1,??,??,0.573325377,??,??
66,0.666666667,1,0.507042254,0,0.5944,0.029519087,0,1,1,0.863914118,0.522923315,0.529173966,0.652127169,0.19844358,0.784911563,1,??,??,0.569894077,??,??
66.2,0.666666667,1,0.507042254,0,0.597244444,0.029406676,0,1,1,0.865582023,0.527283642,0.533216548,0.654584549,0.19844358,0.787208214,1,??,??,0.568849769,??,??
66.4,0.666666667,1,0.507042254,0,0.597333333,0.029459816,0,1,1,0.867704811,0.531675566,0.537259129,0.656888343,0.19844358,0.789504865,1,??,??,0.568849769,??,??
66.6,0.666666667,1,0.507042254,0,0.594711111,0.029411786,0,1,1,0.872253643,0.536035894,0.541301711,0.661649516,0.19844358,0.791754646,1,??,??,0.570490825,??,??
66.8,0.666666667,1,0.507042254,0,0.586533333,0.027629557,0,1,1,0.870358296,0.540364624,0.545344293,0.663031792,0.19844358,0.794004427,1,??,??,0.567656273,??,??
67,0.666666667,1,0.507042254,0,0.576755556,0.027516124,0,1,1,0.871495504,0.544724952,0.549359925,0.661803102,0.19844358,0.796254208,1,??,??,0.567656273,??,??
67.2,0.666666667,1,0.507042254,0,0.5684,0.028115991,0,1,1,0.874528059,0.549022086,0.553375556,0.66026724,0.19844358,0.798503989,1,??,??,0.567656273,??,??
67.4,0.666666667,1,0.507042254,0,0.561822222,0.027709267,0,1,1,0.874148989,0.553350817,0.557364237,0.658117033,0.20233463,0.80075377,1,??,??,0.56586603,??,??
67.6,0.666666667,1,0.507042254,0,0.557733333,0.02800358,0,1,1,0.875816894,0.557647951,0.561352917,0.655198894,0.20233463,0.802956681,1,??,??,0.564970909,??,??
67.8,0.666666667,1,0.507042254,0,0.556977778,0.027876861,0,1,1,0.878849449,0.561945085,0.565341598,0.654277377,0.20233463,0.805159591,1,??,??,0.564970909,??,??
68,0.666666667,1,0.507042254,0,0.557377778,0.026774209,0,1,1,0.878697821,0.566273816,0.569330279,0.654123791,0.20233463,0.807362502,1,??,??,0.562733105,??,??
68.2,0.666666667,1,0.535211268,0,0.557955556,0.026307192,0,1,1,0.876878288,0.570602547,0.57334591,0.651052066,0.20233463,0.809565413,1,??,??,0.559600179,??,??
68.4,0.666666667,1,0.535211268,0,0.562088889,0.027273928,0,1,1,0.884080605,0.574931277,0.577361542,0.651512824,0.20233463,0.811768323,1,??,??,0.563031478,??,??
68.6,0.666666667,1,0.535211268,0,0.565555556,0.026105874,0,1,1,0.887568043,0.579291605,0.581377173,0.654277377,0.19844358,0.813924363,1,??,??,0.564224974,??,??
68.8,0.666666667,1,0.535211268,0,0.565866667,0.024325688,0,1,1,0.887568043,0.583620336,0.585419755,0.655045308,0.19844358,0.816127274,1,??,??,0.564075787,??,??
69,0.666666667,1,0.535211268,0,0.565288889,0.023731953,0,1,1,0.890979667,0.587949066,0.589435386,0.65780986,0.19844358,0.818283314,1,??,??,0.564970909,??,??
69.2,0.666666667,1,0.535211268,0,0.5616,0.021765778,0,1,1,0.894467104,0.592309394,0.593424067,0.658577791,0.194552529,0.820392484,1,??,??,0.565269282,??,??
69.4,0.666666667,1,0.535211268,0,0.556977778,0.01868571,0,1,1,0.893329896,0.596638124,0.597439698,0.65903855,0.194552529,0.822501653,1,??,??,0.563628226,??,??
69.6,0.666666667,1,0.535211268,0,0.551822222,0.017311228,0,1,1,0.89242013,0.600935259,0.601455329,0.661035171,0.19844358,0.824657693,1,??,??,0.561539609,??,??
69.8,0.666666667,1,0.535211268,0,0.544444444,0.017324513,0,1,1,0.895225243,0.605263989,0.60544401,0.664567655,0.19844358,0.826813734,1,??,??,0.56198717,??,??
70,0.666666667,1,0.535211268,0,0.532755556,0.017040419,0,1,1,0.894315477,0.609561124,0.609432691,0.666564276,0.19844358,0.829016644,1,??,??,0.559898553,??,??
70.2,0.666666667,1,0.535211268,0,0.518977778,0.017604519,0,1,1,0.898257797,0.613826661,0.613394421,0.666871448,0.19844358,0.831125814,1,??,??,0.560196927,??,??
70.4,0.666666667,1,0.535211268,0,0.504711111,0.017274438,0,1,1,0.901290352,0.618060602,0.617329201,0.666103517,0.19844358,0.833234984,1,??,??,0.561241235,??,??
70.6,0.666666667,1,0.535211268,0,0.491333333,0.016706251,0,1,1,0.90341314,0.622294543,0.62123703,0.665489172,0.19844358,0.835344153,1,??,??,0.561837983,??,??
70.8,0.666666667,1,0.535211268,0,0.478666667,0.016660264,0,1,1,0.906597322,0.626528484,0.625144859,0.665489172,0.19844358,0.837359582,1,??,??,0.562285544,??,??
71,0.666666667,1,0.535211268,0,0.466133333,0.015517757,0,1,1,0.90909918,0.630730829,0.629052688,0.66763938,0.19844358,0.839421881,1,??,??,0.563031478,??,??
71.2,0.666666667,1,0.535211268,0,0.451022222,0.013893926,0,1,1,0.908037786,0.634901577,0.632906616,0.665335586,0.19844358,0.84143731,1,??,??,0.561241235,??,??
71.4,0.666666667,1,0.535211268,0,0.438537778,0.01358224,0,1,1,0.908416855,0.639040728,0.636787495,0.661649516,0.20233463,0.843499609,1,??,??,0.560793674,??,??
71.6,0.666666667,1,0.535211268,0,0.430315556,0.01423116,0,1,1,0.91107034,0.643179879,0.640614472,0.655813239,0.20233463,0.845561909,1,??,??,0.561837983,??,??
71.8,0.666666667,1,0.535211268,0,0.428871111,0.014554087,0,1,1,0.913496384,0.647319031,0.6444684,0.650744893,0.20233463,0.847624208,1,??,??,0.562136357,??,??
72,0.666666667,1,0.535211268,0,0.433351111,0.014369119,0,1,1,0.913572198,0.651489779,0.648322329,0.647058824,0.20233463,0.849686507,1,0.154995476,0.094470046,0.560495301,1.197439288,1.2814179
72.2,0.666666667,1,0.577464789,0,0.442062222,0.014631753,0,1,1,0.907355461,0.655660526,0.652230158,0.639686684,0.206225681,0.851842547,1,??,??,0.553931076,??,??
72.4,0.666666667,1,0.577464789,0,0.459333333,0.018478261,0,1,1,0.907961972,0.659894467,0.656137987,0.636922132,0.210116732,0.853998587,1,??,??,0.550201402,??,??
72.6,0.666666667,1,0.577464789,0,0.479822222,0.021593074,0,1,1,0.907886158,0.664160005,0.660099717,0.634618338,0.214007782,0.856201498,1,??,??,0.547516038,??,??
72.8,0.666666667,1,0.577464789,0,0.502888889,0.024755917,0,1,1,0.912283362,0.668425543,0.664088398,0.632468131,0.214007782,0.858404408,1,??,??,0.549455468,??,??
73,0.666666667,1,0.577464789,0,0.528488889,0.026486028,0,1,1,0.916983821,0.672754273,0.668077079,0.634464752,0.214007782,0.860607319,1,??,??,0.551842459,??,??
73.2,0.666666667,1,0.577464789,0,0.551644444,0.026728223,0,1,1,0.920168004,0.677083004,0.67211966,0.641683305,0.214007782,0.862763359,1,??,??,0.552886767,??,??
73.4,0.666666667,1,0.577464789,0,0.566488889,0.026399165,0,1,1,0.919485679,0.681474928,0.676162242,0.646598065,0.214007782,0.864919399,1,??,??,0.55079815,??,??
73.6,0.666666667,1,0.577464789,0,0.575733333,0.02697144,0,1,1,0.921456839,0.685866852,0.680231775,0.652127169,0.214007782,0.86712231,1,??,??,0.55079815,??,??
73.8,0.666666667,1,0.577464789,0,0.578622222,0.027167649,0,1,1,0.921229398,0.690227179,0.684301307,0.65658117,0.214007782,0.86932522,1,??,??,0.54885872,??,??
74,0.666666667,1,0.577464789,0,0.576266667,0.02758357,0,1,1,0.924337766,0.694619103,0.68837084,0.658731378,0.210116732,0.871528131,1,??,??,0.548261972,??,??
74.2,0.666666667,1,0.577464789,0,0.571555556,0.02766839,0,1,1,0.925474974,0.699011027,0.692440372,0.659192136,0.210116732,0.873684171,1,??,??,0.547068477,??,??
74.4,0.666666667,1,0.577464789,0,0.566177778,0.027186043,0,1,1,0.92774939,0.703371355,0.696482954,0.659960068,0.210116732,0.875840211,1,??,??,0.546471729,??,??
74.6,0.666666667,1,0.577464789,0,0.559911111,0.026219307,0,1,1,0.927901017,0.707731682,0.700525536,0.658731378,0.206225681,0.877996251,1,??,??,0.544532299,??,??
74.8,0.666666667,1,0.577464789,0,0.555066667,0.025485568,0,1,1,0.928431714,0.712092009,0.704568118,0.658270619,0.206225681,0.880152291,1,??,??,0.54304043,??,??
75,0.666666667,1,0.577464789,0,0.5508,0.025277096,0,1,1,0.932449849,0.71642074,0.708583749,0.657349102,0.206225681,0.882308332,1,??,??,0.544084738,??,??
75.2,0.666666667,1,0.577464789,0,0.547555556,0.023935315,0,0.2,1,0.874224803,0.718253341,0.710470287,0.660727999,0.237354086,0.884417501,1,??,??,0.50171565,??,??
75.4,0.666666667,1,0.577464789,0,0.540444444,0.053526039,0,0.2,1,0.873466665,0.720054346,0.712329875,0.663646137,0.26848249,0.8864798,1,??,??,0.494703864,??,??
75.6,0.666666667,1,0.577464789,0,0.53,0.082373827,0,0.2,1,0.87043411,0.721823754,0.714162512,0.662110275,0.291828794,0.88858897,1,??,??,0.491123378,??,??
75.8,0.666666667,1,0.577464789,0,0.521288889,0.11113373,0,0.2,1,0.869751785,0.723593163,0.715995149,0.659652895,0.315175097,0.890651269,1,??,??,0.490228256,??,??
76,0.666666667,1,0.577464789,0,0.515377778,0.140554815,0,0.2,1,0.865961092,0.725362571,0.717827786,0.654123791,0.338521401,0.892760439,1,??,??,0.4885872,??,??
76.2,0.666666667,1,0.76056338,0,0.515955556,0.17189711,0,0.2,1,0.828584858,0.727289962,0.719849077,0.637997235,0.381322957,0.895338313,1,??,??,0.461285991,??,??
76.4,0.666666667,1,0.76056338,0,0.5352,0.223473427,0,0.2,1,0.830025322,0.729248949,0.721870368,0.629549992,0.420233463,0.898150539,1,??,??,0.45845144,??,??
76.6,0.666666667,1,0.76056338,0,0.564177778,0.275080402,0,0.2,1,0.831541599,0.731239534,0.72394556,0.622331439,0.455252918,0.900962766,1,??,??,0.460689244,??,??
76.8,0.666666667,1,0.76056338,0,0.601466667,0.326605623,0,0.2,1,0.828357417,0.733293311,0.726047702,0.617263093,0.482490272,0.903774992,1,??,??,0.459197374,??,??
77,0.666666667,1,0.76056338,0,0.644711111,0.373675272,0,0.2,1,0.826537884,0.735378685,0.728230697,0.617416679,0.509727626,0.906680959,1,??,??,0.45695957,??,??
77.2,0.666666667,1,0.76056338,0,0.687777778,0.425210712,0,0.2,1,0.825249049,0.737558849,0.730440641,0.61618799,0.529182879,0.909540056,1,??,??,0.455467701,??,??
77.4,0.666666667,1,0.76056338,0,0.732311111,0.472106635,0,0.2,1,0.827599278,0.739770609,0.732731438,0.616495162,0.53307393,0.912399152,1,??,??,0.458302253,??,??
77.6,0.666666667,1,0.76056338,0,0.776355556,0.50767968,0,0.2,1,0.8288123,0.742077159,0.735049185,0.621409922,0.53307393,0.915258249,1,??,??,0.460987617,??,??
77.8,0.666666667,1,0.76056338,0,0.814666667,0.540207403,0,0.2,1,0.831314157,0.744415305,0.737420833,0.62678544,0.521400778,0.918070475,1,??,??,0.463225421,??,??
78,0.666666667,1,0.76056338,0,0.846888889,0.562618115,0,0.2,1,0.831086716,0.746816645,0.739819431,0.6317002,0.513618677,0.920882702,1,??,??,0.464866478,??,??
78.2,0.666666667,1,0.76056338,0,0.873288889,0.586296008,0,0.2,1,0.830328577,0.749249581,0.742271931,0.636307787,0.505836576,0.923694928,1,??,??,0.464717291,??,??
78.4,0.666666667,1,0.76056338,0,0.894533333,0.608471678,0,0.2,1,0.82782672,0.751714114,0.744751381,0.63984027,0.494163424,0.926507154,1,??,??,0.462628674,??,??
78.6,0.666666667,1,0.76056338,0,0.911511111,0.626682298,0,0.2,1,0.827675092,0.754178647,0.747230831,0.644601444,0.470817121,0.929366251,1,??,??,0.462479487,??,??
78.8,0.666666667,1,0.76056338,0,0.923155556,0.635154017,0,0.2,1,0.825855559,0.756674776,0.749737232,0.649516203,0.463035019,0.932178477,1,??,??,0.461584365,??,??
79,0.666666667,1,0.76056338,0,0.928933333,0.654529626,0,0.2,1,0.825779746,0.759202502,0.752270583,0.654891722,0.451361868,0.934990703,1,??,??,0.462031926,??,??
79.2,0.666666667,1,0.76056338,0,0.928577778,0.670543117,0,0.2,1,0.824339282,0.761698632,0.754776984,0.658884964,0.431906615,0.9378498,1,??,??,0.461136804,??,??
79.4,0.666666667,1,0.76056338,0,0.923511111,0.676061486,0,0.2,1,0.825703932,0.764194761,0.757283385,0.663031792,0.416342412,0.940615156,1,??,??,0.462628674,??,??
79.6,0.666666667,1,0.76056338,0,0.913733333,0.685125919,0,0.2,1,0.82547649,0.766690891,0.759789786,0.666717862,0.40077821,0.943380512,1,??,??,0.462777861,??,??
79.8,0.666666667,1,0.76056338,0,0.899644444,0.693352378,0,0.2,1,0.821609983,0.769155424,0.762269236,0.668714483,0.39688716,0.946145867,1,??,??,0.46039087,??,??
80,0.666666667,1,0.76056338,0,0.883333333,0.708527894,0,0.2,1,0.816075571,0.77158836,0.764721736,0.669328828,0.408560311,0.948911223,1,??,??,0.456064449,??,??
80.2,0.666666667,1,0.577464789,0,0.866355556,0.736211715,0,0.2,1,0.880593168,0.773863313,0.76693168,0.692213178,0.40077821,0.951114134,1,??,??,0.498731911,??,??
80.4,0.666666667,1,0.577464789,0,0.822577778,0.750344873,0,0.2,1,0.87907689,0.776043477,0.769114675,0.712640147,0.392996109,0.952942081,1,??,??,0.505892884,??,??
80.6,0.666666667,1,0.577464789,0,0.755377778,0.763660494,0,0.2,1,0.878925263,0.778160447,0.771189867,0.728152358,0.385214008,0.954676287,1,??,??,0.508279875,??,??
80.8,0.666666667,1,0.577464789,0,0.670222222,0.773869478,0,0.2,1,0.877484799,0.780119435,0.773157256,0.739978498,0.361867704,0.956410493,1,??,??,0.50753394,??,??
81,0.666666667,1,0.577464789,0.058780328,0.33512,0.771815418,0,0.2,1,0.863989932,0.781636071,0.774720388,0.716326217,0.326848249,0.958097829,1,??,??,0.498582724,??,??
81.2,0.666666667,1,0.577464789,0,0.263951111,0.755566885,0,0.2,1,0.859668542,0.78302632,0.776202668,0.681308555,0.299610895,0.959785165,1,??,??,0.494703864,??,??
81.4,0.666666667,1,0.577464789,0,0.233191111,0.742455648,0,0.2,1,0.858682962,0.784384973,0.777657998,0.645830134,0.260700389,0.9614725,1,??,??,0.493211995,??,??
81.6,0.666666667,1,0.577464789,0,0.243391111,0.717796711,0,0.2,1,0.861715516,0.785775222,0.779113327,0.617877438,0.233463035,0.963159836,1,??,??,0.495897359,??,??
81.8,0.666666667,1,0.577464789,0,0.285804444,0.699913106,0,0.2,1,0.859289472,0.787197068,0.780622558,0.602518814,0.217898833,0.964800301,1,??,??,0.494853051,??,??
82,0.666666667,1,0.577464789,0,0.345888889,0.687782912,0,0.2,1,0.858531334,0.788713703,0.78221264,0.603593918,0.210116732,0.966487637,1,??,??,0.494107116,??,??
82.2,0.666666667,1,0.577464789,0,0.404746667,0.684124438,0,0.2,1,0.860047611,0.790325129,0.783856623,0.61250192,0.206225681,0.968174973,1,??,??,0.495151425,??,??
82.4,0.666666667,1,0.577464789,0,0.453377778,0.680179825,0,0.2,1,0.857318312,0.791999747,0.785581458,0.624942405,0.20233463,0.969862309,1,??,??,0.493510368,??,??
82.6,0.666666667,1,0.577464789,0,0.487644444,0.676255651,0,0.2,1,0.859213659,0.793705962,0.787333243,0.641529719,0.175097276,0.971596515,1,??,??,0.495300612,??,??
82.8,0.666666667,1,0.577464789,0,0.502755556,0.202881733,0.949711576,0.2,1,0.858228078,0.795443774,0.78911198,0.656120412,0.80155642,0.973283851,1,??,??,0.495300612,??,??
83,0.666666667,1,0.577464789,0,0.500977778,0.768923383,0.094971035,0.2,1,0.85511971,0.797181586,0.790863765,0.666257103,0.809338521,0.975018057,1,??,??,0.493510368,??,??
83.2,0.666666667,1,0.577464789,0,0.487466667,0.81947778,0.00949698,0.2,1,0.852087156,0.798856204,0.79261555,0.673782829,0.743190661,0.976752263,1,??,??,0.491869312,??,??
83.4,0.666666667,1,0.577464789,0,0.4652,0.819304054,0.000949575,0.2,1,0.849206229,0.800530822,0.794340385,0.680540624,0.696498054,0.978486469,1,??,??,0.489034761,??,??
83.6,0.666666667,1,0.577464789,0,0.435111111,0.831260521,9.48E-05,0.2,1,0.849282043,0.802173844,0.79603827,0.683919521,0.653696498,0.980220675,1,??,??,0.487990452,??,??
83.8,0.666666667,1,0.577464789,0,0.401231111,0.842072438,9.36E-06,0.2,1,0.847917393,0.803753673,0.797682253,0.68315159,0.59922179,0.981908011,1,??,??,0.487542891,??,??
84,0.666666667,1,0.577464789,0,0.368284444,0.839200842,8.13E-07,0.2,1,0.846097861,0.805301905,0.799272335,0.679619106,0.556420233,0.983595347,1,0.13961939,0.05719406,0.486349396,1.275410288,1.303507953
84.2,0.666666667,1,0.577464789,0,0.339284444,0.837627085,0,0.2,1,0.846173674,0.806786944,0.800835467,0.67455076,0.501945525,0.985235812,1,??,??,0.486200209,??,??
84.4,0.666666667,1,0.577464789,0,0.316106667,0.824914396,0,0.2,1,0.847538324,0.808271983,0.802371648,0.664567655,0.455252918,0.986829407,1,??,??,0.487692078,??,??
84.6,0.666666667,1,0.577464789,0,0.304684444,0.813703931,0,0.2,1,0.84549135,0.809725426,0.803907829,0.653048687,0.404669261,0.988423002,1,??,??,0.486349396,??,??
84.8,0.666666667,1,0.577464789,0,0.306542222,0.793153114,0,0.2,1,0.983396764,0.811178868,0.80544401,0.659652895,0.361867704,0.989969726,1,??,??,0.513650604,??,??
85,0.666666667,1,0.577464789,0,0.300582222,0.772602297,0,0.2,1,0.989386059,0.812632311,0.806953241,0.726770081,0.276264591,0.99034469,1,??,??,0.591973743,??,??
85.2,0.666666667,1,0.577464789,0,0.216435556,0.711828697,0,0.2,1,0.986732574,0.813959367,0.80838162,0.771463677,0.19844358,0.99034469,1,??,??,0.601820081,??,??
85.4,0.666666667,1,0.577464789,0.058652453,0.108217778,0.650063834,0,0.2,1,0.98370002,0.81512844,0.809648295,0.780678851,0.105058366,0.990297819,1,??,??,0.602715202,??,??
85.6,0.666666667,1,0.577464789,0.117565182,0.054106667,0.195023166,0.967248964,0.2,1,0.433298964,0.81623432,0.81086107,0.582399017,0.840466926,0.992360119,1,??,??,0.258988513,??,??
85.8,0.666666667,1,0.577464789,0,0.139568889,0.850932487,0.096724773,0.2,1,0.847083441,0.81743499,0.812181647,0.54185225,0.762645914,0.996156624,1,??,??,0.451290467,??,??
86,0.666666667,1,0.577464789,0,0.268555556,0.828552433,0.009672354,0.2,1,0.854058316,0.818825239,0.813636976,0.538934112,0.642023346,0.99784396,1,??,??,0.491869312,??,??
86.2,0.666666667,1,0.577464789,0,0.402075556,0.775627181,0.000967112,0.2,1,0.858986217,0.820436665,0.815254009,0.564583013,0.529182879,0.999296943,1,??,??,0.501566463,??,??
86.4,0.666666667,1,0.577464789,0,0.506,0.718185041,9.66E-05,0.2,1,0.993783263,0.822174476,0.817005794,0.655506067,0.39688716,0.99995313,1,??,??,0.5901835,??,??
86.6,0.666666667,1,0.577464789,0,0.504355556,0.632129133,9.54E-06,0.2,1,0.993859077,0.823912288,0.81875758,0.751036707,0.287937743,1,1,??,??,0.608831866,??,??
86.8,0.666666667,1,0.577464789,0.058254119,0.252182222,0.556895361,8.31E-07,0.2,1,0.98332095,0.825270941,0.820212909,0.807710029,0.19844358,0.99995313,1,??,??,0.604654632,??,??
87,0.666666667,1,0.577464789,0.116897519,0.126088889,0.483511265,0,0.2,1,0.977938166,0.826503207,0.821533486,0.821225618,0.112840467,0.999906259,1,??,??,0.600775772,??,??
87.2,0.666666667,1,0.577464789,0.175798932,0.063044444,0.145051264,0.720044249,0.2,1,0.975208867,0.827609087,0.822746261,0.811088926,0.536964981,0.999859389,1,??,??,0.598687155,??,??
87.4,0.666666667,1,0.577464789,0.234779558,0.031522667,0.522466867,0.072004302,0.2,1,0.972631196,0.828683371,0.823959035,0.789586853,0.482490272,0.999765648,1,??,??,0.596150977,??,??
87.6,0.666666667,1,0.577464789,0.293782817,0.015761333,0.495672116,0.007200307,0.2,1,0.97172143,0.829757654,0.825117909,0.762709261,0.39688716,0.999718777,1,??,??,0.595554229,??,??
87.8,0.666666667,1,0.577464789,0.352797393,0.007880444,0.446456435,0.000719908,0.2,1,0.971266546,0.830800341,0.826303733,0.733988635,0.319066148,0.999671907,1,??,??,0.595554229,??,??
88,0.666666667,1,0.577464789,0.411800652,0.003940311,0.398763415,7.19E-05,0.2,1,0.970508408,0.831843028,0.827462606,0.704960836,0.252918288,0.999625037,1,??,??,0.595106669,??,??
88.2,0.666666667,1,0.577464789,0,0,0.350845573,7.06E-06,0.2,1,0.968916317,0.832885715,0.82862148,0.6819229,0.186770428,0.999578166,1,??,??,0.59406236,??,??
88.4,0.666666667,1,0.577464789,0,0,0.105257688,0.494778356,0.2,1,0.967475853,0.833896806,0.829753403,0.66026724,0.470817121,0.999531296,1,??,??,0.592570491,??,??
88.6,0.666666667,1,0.577464789,0,0,0.360512939,0.049477713,0.2,1,0.966338645,0.834907896,0.830912276,0.63984027,0.420233463,0.999437555,1,??,??,0.591376995,??,??
88.8,0.666666667,1,0.577464789,0,0.017120889,0.33549633,0.004947648,0.2,1,0.967248412,0.835950583,0.832071149,0.624942405,0.350194553,0.999390684,1,??,??,0.592421304,??,??
89,0.666666667,1,0.577464789,0,0.051422222,0.294834121,0.000494642,0.2,1,0.968158178,0.837056463,0.833256973,0.619566887,0.284046693,0.999343814,1,??,??,0.593465612,??,??
89.2,0.666666667,1,0.577464789,0,0.091871111,0.250257958,4.93E-05,0.2,1,0.969143758,0.83819394,0.834523649,0.625403164,0.225680934,0.999296943,1,??,??,0.594509921,??,??
89.4,0.666666667,1,0.577464789,0,0.125506667,0.206785469,4.81E-06,0.2,1,0.970432594,0.83939461,0.835817275,0.638918753,0.175097276,0.999250073,1,??,??,0.59600179,??,??
89.6,0.666666667,1,0.577464789,0,0.143595556,0.062034547,0.301962779,0.2,1,0.971797243,0.840626876,0.837110901,0.654277377,0.338521401,0.999156332,1,??,??,0.598239594,??,??
89.8,0.666666667,1,0.577464789,0,0.143893333,0.207970897,0.030196155,0.2,1,0.971797243,0.841859142,0.838431478,0.668407311,0.303501946,0.999109462,1,??,??,0.599134716,??,??
90,0.666666667,1,0.577464789,0,0.127911111,0.185774788,0.003019492,0.2,1,0.970887477,0.843059812,0.839725104,0.679158347,0.252918288,0.999062591,1,??,??,0.599134716,??,??
