Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Dumped broth flow(Fremoved:L/h),Dissolved oxygen concentration(DO2:mg/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Viscosity(Viscosity_offline:centPoise)
56.8,0.666666667,1,0.450704225,0,0.307142222,0.292964007,0.000262596,1,1,0.615168837,0.297355367,0.290311279,0.657502688,0.389105058,0.653814949,1,??,??,0.622557064,??,??
57,0.666666667,1,0.450704225,0,0.303822222,0.297245853,2.61E-05,1,1,0.607663265,0.301273342,0.293976553,0.655966825,0.369649805,0.6561116,1,??,??,0.619274952,??,??
57.2,0.666666667,1,0.450704225,0,0.3022,0.298175801,2.49E-06,1,1,0.609103729,0.305191317,0.297614877,0.653355859,0.350194553,0.658455122,1,??,??,0.619274952,??,??
57.4,0.666666667,1,0.450704225,0,0.303662222,0.294793245,1.26E-07,1,1,0.611226517,0.309109293,0.3012532,0.650591307,0.319066148,0.660798644,1,??,??,0.619125765,??,??
57.6,0.666666667,1,0.450704225,0,0.308333333,0.284032424,0,1,1,0.616457673,0.313027268,0.304918475,0.64721241,0.299610895,0.663095296,1,??,??,0.621512755,??,??
57.8,0.666666667,1,0.450704225,0,0.316946667,0.275243909,0,1,1,0.621006505,0.316945243,0.308583749,0.645676547,0.280155642,0.665391947,1,??,??,0.622407877,??,??
58,0.666666667,1,0.450704225,0,0.327311111,0.267814549,0,1,1,0.625403709,0.320894815,0.312249023,0.646290892,0.256809339,0.667641728,1,??,??,0.621363569,??,??
58.2,0.666666667,1,0.450704225,0,0.336817778,0.255531067,0,1,1,0.632151143,0.324875983,0.315941248,0.648748272,0.237354086,0.669844639,1,??,??,0.623153812,??,??
58.4,0.666666667,1,0.450704225,0,0.343515556,0.242041719,0,1,1,0.634046489,0.328857152,0.319633473,0.652127169,0.214007782,0.672047549,1,??,??,0.623750559,??,??
58.6,0.666666667,1,0.450704225,0,0.346346667,0.225200473,0,1,1,0.636472533,0.332806724,0.323325697,0.656120412,0.194552529,0.67425046,1,??,??,0.623750559,??,??
58.8,0.666666667,1,0.450704225,0,0.344515556,0.208062869,0,1,1,0.641400434,0.336787892,0.327017922,0.659345723,0.171206226,0.6764065,1,??,??,0.625093242,??,??
59,0.666666667,1,0.450704225,0,0.338977778,0.062417767,0.308947662,1,1,0.641627875,0.340769061,0.330683196,0.663646137,0.424124514,0.67856254,1,??,??,0.622557064,??,??
59.2,0.666666667,1,0.450704225,0,0.328488889,0.289203341,0.030894643,1,1,0.645115313,0.344687036,0.334348471,0.665489172,0.40077821,0.68067171,1,??,??,0.623153812,??,??
59.4,0.666666667,1,0.450704225,0,0.315844444,0.282652832,0.003089341,1,1,0.647086473,0.348636608,0.338013745,0.664721241,0.346303502,0.682780879,1,??,??,0.623452186,??,??
59.6,0.666666667,1,0.450704225,0,0.3042,0.254243447,0.000308811,1,1,0.648754378,0.352554583,0.341652068,0.662571034,0.299610895,0.684890049,1,??,??,0.622855438,??,??
59.8,0.666666667,1,0.450704225,0,0.295,0.227857465,3.08E-05,1,1,0.649512517,0.356440962,0.345263442,0.661035171,0.26459144,0.686999219,1,??,??,0.621960316,??,??
60,0.666666667,1,0.450704225,0,0.28752,0.203842339,2.95E-06,1,1,0.653227396,0.360327341,0.348901765,0.658117033,0.229571984,0.689108388,1,0.121295878,0.145980543,0.622855438,1.170064668,1.478292344
60.2,0.666666667,1,0.478873239,0,0.283422222,0.179398005,1.72E-07,1,1,0.645191127,0.364245316,0.352540089,0.653048687,0.20233463,0.691217558,1,??,??,0.618230643,??,??
60.4,0.666666667,1,0.478873239,0,0.285302222,0.158080748,0,1,1,0.645570196,0.368163291,0.356178413,0.649055445,0.182879377,0.693373598,1,??,??,0.615992839,??,??
60.6,0.666666667,1,0.478873239,0,0.291724444,0.047425175,0.22450029,1,1,0.648678564,0.372081266,0.359816736,0.646751651,0.365758755,0.695576509,1,??,??,0.615396091,??,??
60.8,0.666666667,1,0.478873239,0,0.300724444,0.211792878,0.022449906,1,1,0.651256236,0.375999242,0.363482011,0.646444479,0.342412451,0.697732549,1,??,??,0.616738774,??,??
61,0.666666667,1,0.478873239,0,0.310044444,0.201849594,0.002244868,1,1,0.6499674,0.379948814,0.367147285,0.647365996,0.307392996,0.699888589,1,??,??,0.613605848,??,??
61.2,0.666666667,1,0.478873239,0,0.318475556,0.183383494,0.000224364,1,1,0.656411578,0.383898385,0.370812559,0.649055445,0.272373541,0.702044629,1,??,??,0.614351783,??,??
61.4,0.666666667,1,0.478873239,0,0.324897778,0.161463304,2.23E-05,1,1,0.657927856,0.387847957,0.374504784,0.650284135,0.241245136,0.704153799,1,??,??,0.613755035,??,??
61.6,0.666666667,1,0.478873239,0,0.329897778,0.141842434,2.11E-06,1,1,0.658685994,0.391829126,0.378197008,0.652127169,0.214007782,0.706262968,1,??,??,0.613307474,??,??
61.8,0.666666667,1,0.478873239,0,0.332675556,0.120913507,8.78E-08,1,1,0.660202271,0.395810294,0.381889233,0.654277377,0.194552529,0.708419009,1,??,??,0.613307474,??,??
62,0.666666667,1,0.478873239,0,0.333071111,0.104092699,0,1,1,0.661642735,0.399791463,0.385581458,0.656273998,0.175097276,0.710528178,1,??,??,0.612859913,??,??
62.2,0.666666667,1,0.478873239,0,0.331204444,0.031227738,0.160378791,1,1,0.665736683,0.403772631,0.389273683,0.658117033,0.307392996,0.712637348,1,??,??,0.613904222,??,??
62.4,0.666666667,1,0.478873239,0,0.327204444,0.146022088,0.016037756,1,1,0.670892026,0.407722203,0.392965908,0.659499309,0.284046693,0.714699647,1,??,??,0.613755035,??,??
62.6,0.666666667,1,0.478873239,0,0.321564444,0.134750308,0.001603653,1,1,0.675819927,0.411671775,0.396658132,0.661649516,0.256809339,0.716761946,1,??,??,0.615843652,??,??
62.8,0.666666667,1,0.478873239,0,0.313293333,0.117367443,0.000160242,1,1,0.674227836,0.415621347,0.400323407,0.663338965,0.233463035,0.718824246,1,??,??,0.614650157,??,??
63,0.666666667,1,0.478873239,0,0.303146667,0.100771458,1.59E-05,1,1,0.673014814,0.419570919,0.40396173,0.663338965,0.214007782,0.720886545,1,??,??,0.612263166,??,??
63.2,0.666666667,1,0.478873239,0,0.292995556,0.088208992,1.47E-06,1,1,0.675137602,0.423488894,0.407627004,0.662571034,0.206225681,0.722901974,1,??,??,0.611964792,??,??
63.4,0.666666667,1,0.478873239,0,0.28372,0.080253342,2.37E-08,1,1,0.679231551,0.427375273,0.411238378,0.660113654,0.19844358,0.724964273,1,??,??,0.613904222,??,??
63.6,0.666666667,1,0.478873239,0,0.277324444,0.072946612,0,1,1,0.682415733,0.431293248,0.414876701,0.658270619,0.186770428,0.726979702,1,??,??,0.614351783,??,??
63.8,0.666666667,1,0.478873239,0,0.27312,0.064440148,0,1,1,0.686206426,0.435179627,0.418488074,0.655966825,0.182879377,0.72894826,1,??,??,0.614799344,??,??
64,0.666666667,1,0.478873239,0,0.271564444,0.019331564,0.103618074,1,1,0.687571075,0.439066005,0.422099448,0.654891722,0.26459144,0.730963689,1,??,??,0.614799344,??,??
64.2,0.666666667,1,0.507042254,0,0.271186667,0.092977272,0.010361684,1,1,0.684007824,0.442952384,0.425737771,0.651205652,0.256809339,0.732979118,1,??,??,0.611815605,??,??
64.4,0.666666667,1,0.507042254,0,0.275048889,0.09071985,0.001036045,1,1,0.690906885,0.446870359,0.429376095,0.648133927,0.241245136,0.734947676,1,??,??,0.611815605,??,??
64.6,0.666666667,1,0.507042254,0,0.282542222,0.080322833,0.000103482,1,1,0.691210141,0.450819931,0.433014419,0.646444479,0.225680934,0.736963105,1,??,??,0.610771296,??,??
64.8,0.666666667,1,0.507042254,0,0.292017778,0.070703497,1.02E-05,1,1,0.690982699,0.454737906,0.436679693,0.646751651,0.214007782,0.738931663,1,??,??,0.609428614,??,??
65,0.666666667,1,0.507042254,0,0.301106667,0.062573099,8.99E-07,1,1,0.694697579,0.458687478,0.440344967,0.646905237,0.206225681,0.740947092,1,??,??,0.610472923,??,??
65.2,0.666666667,1,0.507042254,0,0.310053333,0.054376277,0,1,1,0.699549666,0.462668647,0.444037192,0.64966979,0.194552529,0.742915651,1,??,??,0.61062211,??,??
65.4,0.666666667,1,0.507042254,0,0.315675556,0.045003224,0,1,1,0.701520826,0.466618219,0.447729417,0.651973583,0.186770428,0.744884209,1,??,??,0.610323736,??,??
65.6,0.666666667,1,0.507042254,0,0.318613333,0.013500487,0.074170846,1,1,0.709102212,0.470599387,0.451421641,0.656427584,0.241245136,0.746852767,1,??,??,0.613605848,??,??
65.8,0.666666667,1,0.507042254,0,0.316382222,0.063045226,0.007416962,1,1,0.715698018,0.474580555,0.455086916,0.660727999,0.229571984,0.748727585,1,??,??,0.615843652,??,??
66,0.666666667,1,0.507042254,0,0.309288889,0.052841352,0.000741573,1,1,0.718048248,0.478530127,0.45875219,0.663799724,0.214007782,0.750602402,1,??,??,0.615246904,??,??
66.2,0.666666667,1,0.507042254,0,0.298711111,0.041392779,7.40E-05,1,1,0.721156616,0.482479699,0.462417464,0.665335586,0.20233463,0.752430349,1,??,??,0.614650157,??,??
66.4,0.666666667,1,0.507042254,0,0.286293333,0.030908899,7.28E-06,1,1,0.720777547,0.486397674,0.466055788,0.663492551,0.190661479,0.754258296,1,??,??,0.613456661,??,??
66.6,0.666666667,1,0.507042254,0,0.275928889,0.022140823,6.05E-07,1,1,0.724795682,0.49031565,0.469694111,0.660881585,0.182879377,0.756086243,1,??,??,0.613904222,??,??
66.8,0.666666667,1,0.507042254,0,0.268604444,0.006642278,0.044741388,1,1,0.723658474,0.494233625,0.473305484,0.654123791,0.217898833,0.757914191,1,??,??,0.611218857,??,??
67,0.666666667,1,0.507042254,0,0.269102222,0.034358902,0.004474016,1,1,0.719337084,0.498120004,0.476943808,0.645062202,0.210116732,0.759742138,1,??,??,0.605848128,??,??
67.2,0.666666667,1,0.507042254,0,0.280177778,0.028523737,0.000447279,1,1,0.721080802,0.502037979,0.480582132,0.639686684,0.20233463,0.761616955,1,??,??,0.605102193,??,??
67.4,0.666666667,1,0.507042254,0,0.297448889,0.021520517,4.46E-05,1,1,0.723203591,0.505987551,0.484220455,0.637690063,0.194552529,0.763491773,1,??,??,0.605102193,??,??
67.6,0.666666667,1,0.507042254,0,0.316968889,0.016251496,4.34E-06,1,1,0.721308244,0.509968719,0.48791268,0.640608202,0.194552529,0.76536659,1,??,??,0.603610324,??,??
67.8,0.666666667,1,0.507042254,0,0.333186667,0.013120332,3.11E-07,1,1,0.725098937,0.513949888,0.491604905,0.644140685,0.190661479,0.767241408,1,??,??,0.603759511,??,??
68,0.666666667,1,0.507042254,0,0.345342222,0.009887896,0,1,1,0.728738002,0.517962653,0.49532408,0.648594686,0.190661479,0.769163096,1,??,??,0.604953006,??,??
68.2,0.666666667,1,0.535211268,0,0.352315556,0.007086097,0,1,1,0.723127777,0.522007014,0.499097157,0.649823376,0.190661479,0.771084783,1,??,??,0.600029837,??,??
68.4,0.666666667,1,0.535211268,0,0.357911111,0.006875378,0,1,1,0.725402193,0.526051376,0.502843283,0.650437721,0.194552529,0.773053342,1,??,??,0.600179024,??,??
68.6,0.666666667,1,0.535211268,0,0.362786667,0.006782076,0,1,1,0.73457567,0.530127334,0.506616359,0.653048687,0.190661479,0.77497503,1,??,??,0.60331195,??,??
68.8,0.666666667,1,0.535211268,0,0.364457778,0.004737622,0,1,1,0.736622644,0.534171696,0.510362485,0.654123791,0.190661479,0.776896718,1,??,??,0.603908698,??,??
69,0.666666667,1,0.535211268,0,0.365044444,0.003078944,0,1,1,0.740185896,0.538247654,0.514135561,0.658270619,0.190661479,0.778818406,1,??,??,0.605698941,??,??
69.2,0.666666667,1,0.535211268,0,0.360804444,0.00155291,0,1,1,0.738821246,0.542292016,0.517881687,0.661188757,0.194552529,0.780693223,1,??,??,0.603610324,??,??
69.4,0.666666667,1,0.535211268,0,0.353204444,0.001129528,0,1,1,0.740034268,0.546336377,0.521654764,0.66395331,0.194552529,0.782614911,1,??,??,0.602566015,??,??
69.6,0.666666667,1,0.535211268,0,0.342426667,0.000924756,0,1,1,0.737153341,0.550349142,0.525373939,0.665182,0.19844358,0.784536599,1,??,??,0.59988065,??,??
69.8,0.666666667,1,0.535211268,0,0.330111111,0.002141945,0,1,1,0.739503571,0.554361907,0.529093114,0.665489172,0.19844358,0.786505157,1,??,??,0.598537968,??,??
70,0.666666667,1,0.535211268,0,0.317582222,0.002794543,0,1,1,0.743142636,0.558374672,0.532812289,0.664414068,0.19844358,0.788379975,1,??,??,0.598985529,??,??
70.2,0.666666667,1,0.535211268,0,0.306266667,0.002840938,0,1,1,0.740792406,0.562324244,0.536504514,0.660420826,0.20233463,0.790348533,1,??,??,0.597344473,??,??
70.4,0.666666667,1,0.535211268,0,0.299457778,0.004228604,0,1,1,0.73889706,0.566305412,0.540196739,0.654123791,0.206225681,0.792270221,1,??,??,0.594659108,??,??
70.6,0.666666667,1,0.535211268,0,0.299946667,0.006198968,0,1,1,0.739503571,0.570254984,0.543888964,0.647058824,0.206225681,0.79428565,1,??,??,0.593913173,??,??
70.8,0.666666667,1,0.535211268,0,0.308733333,0.008460172,0,1,1,0.74890449,0.574236153,0.547581189,0.644140685,0.206225681,0.796207338,1,??,??,0.597195286,??,??
71,0.666666667,1,0.535211268,0,0.320822222,0.008218181,0,1,1,0.751785416,0.578248918,0.551300364,0.643679926,0.206225681,0.798129026,1,??,??,0.59749366,??,??
71.2,0.666666667,1,0.535211268,0,0.333462222,0.007633949,0,1,1,0.751709603,0.582261683,0.555019539,0.643219168,0.206225681,0.800050714,1,??,??,0.597642846,??,??
71.4,0.666666667,1,0.535211268,0,0.346671111,0.008140004,0,1,1,0.753984018,0.586274448,0.558765665,0.645830134,0.206225681,0.801972402,1,??,??,0.59794122,??,??
71.6,0.666666667,1,0.535211268,0,0.356822222,0.008549794,0,1,1,0.752012858,0.590318809,0.562511791,0.648901858,0.210116732,0.80394096,1,??,??,0.595255856,??,??
71.8,0.666666667,1,0.535211268,0,0.363333333,0.009807471,0,1,1,0.751178906,0.594363171,0.566284867,0.651666411,0.210116732,0.805956389,1,??,??,0.592868865,??,??
72,0.666666667,1,0.535211268,0,0.366635556,0.01151694,0,1,1,0.75322588,0.598439129,0.570057944,0.656427584,0.210116732,0.807924947,1,0.159653646,0.099897593,0.590929435,1.245495431,1.303339602
72.2,0.666666667,1,0.577464789,0,0.36444,0.012487764,0,1,1,0.747160771,0.602515087,0.573857971,0.658731378,0.214007782,0.809987247,1,??,??,0.585707892,??,??
72.4,0.666666667,1,0.577464789,0,0.359688889,0.01540228,0,1,1,0.748752862,0.606622642,0.577684948,0.658577791,0.214007782,0.812096416,1,??,??,0.584663583,??,??
72.6,0.666666667,1,0.577464789,0,0.355066667,0.017646417,0,1,1,0.748297979,0.6106986,0.581458025,0.655506067,0.217898833,0.814158715,1,??,??,0.582574966,??,??
72.8,0.666666667,1,0.577464789,0,0.353951111,0.020105158,0,1,1,0.751557975,0.614774558,0.585258051,0.651359238,0.217898833,0.816267885,1,??,??,0.58242578,??,??
73,0.666666667,1,0.577464789,0,0.357613333,0.021563438,0,1,1,0.756789131,0.618850517,0.589058078,0.648594686,0.217898833,0.818330184,1,??,??,0.583619275,??,??
73.2,0.666666667,1,0.577464789,0,0.364622222,0.021492925,0,1,1,0.757168201,0.622926475,0.592858105,0.646751651,0.214007782,0.820392484,1,??,??,0.582276593,??,??
73.4,0.666666667,1,0.577464789,0,0.373671111,0.021556284,0,1,1,0.760049127,0.62703403,0.596685083,0.646137306,0.214007782,0.822501653,1,??,??,0.582724153,??,??
73.6,0.666666667,1,0.577464789,0,0.383511111,0.021578767,0,1,1,0.76421889,0.631141584,0.60051206,0.648133927,0.214007782,0.824563953,1,??,??,0.583917649,??,??
73.8,0.666666667,1,0.577464789,0,0.391013333,0.020566044,0,1,1,0.763688193,0.635280736,0.604339038,0.649823376,0.210116732,0.826626252,1,??,??,0.582574966,??,??
74,0.666666667,1,0.577464789,0,0.396462222,0.020119465,0,1,1,0.764977028,0.639419887,0.608192966,0.650744893,0.210116732,0.828688551,1,??,??,0.581381471,??,??
74.2,0.666666667,1,0.577464789,0,0.400982222,0.019376528,0,1,1,0.768464466,0.643559038,0.612046894,0.653663032,0.206225681,0.830797721,1,??,??,0.581530658,??,??
74.4,0.666666667,1,0.577464789,0,0.402066667,0.018313731,0,1,1,0.769601674,0.64769819,0.615900822,0.655198894,0.206225681,0.83286002,1,??,??,0.580187976,??,??
74.6,0.666666667,1,0.577464789,0,0.401297778,0.017144655,0,1,1,0.773695623,0.651837341,0.61975475,0.657502688,0.206225681,0.834922319,1,??,??,0.579442041,??,??
74.8,0.666666667,1,0.577464789,0,0.397844444,0.015179502,0,1,1,0.775590969,0.655976492,0.623581728,0.658577791,0.20233463,0.836984619,1,??,??,0.578845293,??,??
75,0.666666667,1,0.577464789,0,0.393297778,0.013550561,0,1,1,0.779305848,0.660084047,0.627435656,0.661803102,0.20233463,0.839000047,1,??,??,0.577800985,??,??
75.2,0.666666667,1,0.577464789,0,0.384937778,0.011168465,0,0.2,1,0.692726418,0.661695472,0.629106589,0.667485793,0.233463035,0.840968606,1,??,??,0.536476205,??,??
75.4,0.666666667,1,0.577464789,0,0.370013333,0.040007055,0,0.2,1,0.690831072,0.663243704,0.630750573,0.670711104,0.256809339,0.842937164,1,??,??,0.530210354,??,??
75.6,0.666666667,1,0.577464789,0,0.351444444,0.062459666,0,0.2,1,0.687950145,0.664791937,0.632367605,0.671479035,0.272373541,0.844905722,1,??,??,0.528718484,??,??
75.8,0.666666667,1,0.577464789,0,0.331946667,0.081110733,0,0.2,1,0.681505967,0.666308572,0.633984638,0.664721241,0.280155642,0.846921151,1,??,??,0.525436372,??,??
76,0.666666667,1,0.577464789,0,0.320208889,0.096518226,0,0.2,1,0.674455277,0.667793611,0.63557472,0.654277377,0.287937743,0.84893658,1,??,??,0.522005072,??,??
76.2,0.666666667,1,0.76056338,0,0.320666667,0.107894242,0,0.2,1,0.603493503,0.669436633,0.637353456,0.636307787,0.307392996,0.851655065,1,??,??,0.487244517,??,??
76.4,0.666666667,1,0.76056338,0,0.341977778,0.135782447,0,0.2,1,0.593940956,0.671142848,0.639159143,0.626324681,0.322957198,0.854842255,1,??,??,0.47739818,??,??
76.6,0.666666667,1,0.76056338,0,0.374573333,0.159501217,0,0.2,1,0.59500235,0.672849063,0.641018731,0.621102749,0.3307393,0.858170056,1,??,??,0.476353871,??,??
76.8,0.666666667,1,0.76056338,0,0.413271111,0.176066545,0,0.2,1,0.598110719,0.674650068,0.642932219,0.621563508,0.326848249,0.861404116,1,??,??,0.478442488,??,??
77,0.666666667,1,0.76056338,0,0.451466667,0.185457992,0,0.2,1,0.60599536,0.676482669,0.644872659,0.626324681,0.315175097,0.864497565,1,??,??,0.484559153,??,??
77.2,0.666666667,1,0.76056338,0,0.484133333,0.187093065,0,0.2,1,0.604858152,0.678378464,0.646840049,0.6317002,0.303501946,0.867591014,1,??,??,0.485305087,??,??
77.4,0.666666667,1,0.76056338,0,0.510622222,0.186980654,0,0.2,1,0.60736001,0.680305855,0.648861339,0.636922132,0.291828794,0.870637593,1,??,??,0.487244517,??,??
77.6,0.666666667,1,0.76056338,0,0.531066667,0.185396677,0,0.2,1,0.612818608,0.682264842,0.65088263,0.643065581,0.272373541,0.87354356,1,??,??,0.489929882,??,??
77.8,0.666666667,1,0.76056338,0,0.544311111,0.178795072,0,0.2,1,0.613500933,0.68422383,0.652930872,0.650437721,0.256809339,0.876402656,1,??,??,0.490228256,??,??
78,0.666666667,1,0.76056338,0,0.549066667,0.171427027,0,0.2,1,0.61069582,0.686214414,0.654979113,0.657502688,0.245136187,0.879168012,1,??,??,0.4885872,??,??
78.2,0.666666667,1,0.76056338,0,0.545733333,0.165448793,0,0.2,1,0.607739079,0.688204999,0.657054305,0.663492551,0.233463035,0.881980238,1,??,??,0.48709533,??,??
78.4,0.666666667,1,0.76056338,0,0.535333333,0.159634067,0,0.2,1,0.602507923,0.690163986,0.659075596,0.667178621,0.225680934,0.884839335,1,??,??,0.486200209,??,??
78.6,0.666666667,1,0.76056338,0,0.520711111,0.15381934,0,0.2,1,0.602811178,0.692091377,0.661096887,0.668868069,0.217898833,0.887651561,1,??,??,0.487244517,??,??
78.8,0.666666667,1,0.76056338,0,0.504133333,0.148454259,0,0.2,1,0.596367,0.694018768,0.663118178,0.668407311,0.206225681,0.890510658,1,??,??,0.485454274,??,??
79,0.666666667,1,0.76056338,0,0.488177778,0.141198625,0,0.2,1,0.592197237,0.695914563,0.665112519,0.666103517,0.20233463,0.893416625,1,??,??,0.483813218,??,??
79.2,0.666666667,1,0.76056338,0,0.4748,0.138541632,0,0.2,1,0.585828873,0.697778761,0.667079908,0.66149593,0.20233463,0.896322592,1,??,??,0.480531105,??,??
79.4,0.666666667,1,0.76056338,0,0.466711111,0.137397081,0,0.2,1,0.589847008,0.699642959,0.669047298,0.65780986,0.19844358,0.899181689,1,??,??,0.481873788,??,??
79.6,0.666666667,1,0.76056338,0,0.462888889,0.132267041,0,0.2,1,0.584919107,0.701507157,0.670987738,0.654430963,0.19844358,0.902040786,1,??,??,0.480680292,??,??
79.8,0.666666667,1,0.76056338,0,0.463111111,0.132093315,0,0.2,1,0.588254917,0.703371355,0.672955127,0.652895101,0.194552529,0.904853012,1,??,??,0.481575414,??,??
80,0.666666667,1,0.76056338,0,0.465066667,0.12869032,0,0.2,1,0.578323301,0.705235552,0.674922517,0.651512824,0.194552529,0.907665238,1,??,??,0.47739818,??,??
80.2,0.666666667,1,0.577464789,0,0.468533333,0.126963275,0,0.2,1,0.672863186,0.706941768,0.676647352,0.668868069,0.167315175,0.909868149,1,??,??,0.517827838,??,??
80.4,0.666666667,1,0.577464789,0,0.451733333,0.038087889,0.2260859,0.2,1,0.667783658,0.708616386,0.678372187,0.682383658,0.33463035,0.911649225,1,??,??,0.522452633,??,??
80.6,0.666666667,1,0.577464789,0,0.419551111,0.185928076,0.022608467,0.2,1,0.661491107,0.710227811,0.680070071,0.69252035,0.299610895,0.913383432,1,??,??,0.519618081,??,??
80.8,0.666666667,1,0.577464789,0,0.375671111,0.166021069,0.002260724,0.2,1,0.663462267,0.71180764,0.681687104,0.698970972,0.26459144,0.915117638,1,??,??,0.520364016,??,??
81,0.666666667,1,0.577464789,0,0.324244444,0.141995722,0.000225949,0.2,1,0.658382739,0.713292679,0.683277186,0.697742282,0.237354086,0.916804974,1,??,??,0.518275399,??,??
81.2,0.666666667,1,0.577464789,0,0.27428,0.123744226,2.25E-05,0.2,1,0.652241816,0.714714525,0.684786417,0.68883428,0.217898833,0.91853918,1,??,??,0.515888408,??,??
81.4,0.666666667,1,0.577464789,0,0.234662222,0.10984611,2.12E-06,0.2,1,0.647768798,0.716104774,0.686241746,0.672554139,0.206225681,0.920273386,1,??,??,0.513203043,??,??
81.6,0.666666667,1,0.577464789,0,0.213884444,0.100977886,8.94E-08,0.2,1,0.638292065,0.71743183,0.687670125,0.648133927,0.19844358,0.922007592,1,??,??,0.508429062,??,??
81.8,0.666666667,1,0.577464789,0,0.221373333,0.095720106,0,0.2,1,0.636396719,0.718790483,0.689125455,0.629549992,0.19844358,0.923788669,1,??,??,0.506638818,??,??
82,0.666666667,1,0.577464789,0,0.25032,0.09267274,0,0.2,1,0.636927416,0.720180732,0.690634685,0.620949163,0.194552529,0.925569745,1,??,??,0.507235566,??,??
82.2,0.666666667,1,0.577464789,0,0.289151111,0.089579387,0,0.2,1,0.637230671,0.721634175,0.692143916,0.621717094,0.194552529,0.927350822,1,??,??,0.508130688,??,??
82.4,0.666666667,1,0.577464789,0,0.327097778,0.086784435,0,0.2,1,0.634425558,0.723119214,0.693733998,0.628167716,0.190661479,0.929131899,1,??,??,0.509025809,??,??
82.6,0.666666667,1,0.577464789,0,0.357644444,0.08455767,0,0.2,1,0.638898576,0.724667446,0.695351031,0.641376133,0.190661479,0.930959846,1,??,??,0.512307922,??,??
82.8,0.666666667,1,0.577464789,0,0.372955556,0.081917028,0,0.2,1,0.640869737,0.726247275,0.696995014,0.654891722,0.186770428,0.932740922,1,??,??,0.514098165,??,??
83,0.666666667,1,0.577464789,0,0.372671111,0.07866119,0,0.2,1,0.636851602,0.727795507,0.698638997,0.666257103,0.186770428,0.934475128,1,??,??,0.511860361,??,??
83.2,0.666666667,1,0.577464789,0,0.359097778,0.076493697,0,0.2,1,0.634425558,0.729343739,0.70025603,0.674090002,0.186770428,0.936256205,1,??,??,0.510965239,??,??
83.4,0.666666667,1,0.577464789,0,0.336497778,0.074679789,0,0.2,1,0.634198117,0.730860375,0.701846112,0.679311934,0.186770428,0.938037282,1,??,??,0.509920931,??,??
83.6,0.666666667,1,0.577464789,0,0.307933333,0.07249288,0,0.2,1,0.634956255,0.732345414,0.703409244,0.67946552,0.186770428,0.939724617,1,??,??,0.511561987,??,??
83.8,0.666666667,1,0.577464789,0,0.279248889,0.021748405,0.111588495,0.2,1,0.633515792,0.73376726,0.704918475,0.673629243,0.280155642,0.941411953,1,??,??,0.510517679,??,??
84,0.666666667,1,0.577464789,0,0.257208889,0.10535988,0.011158726,0.2,1,0.629270216,0.735157509,0.706400755,0.659806481,0.276264591,0.943099289,1,0.175400737,0.073425499,0.510070118,1.320301125,1.325742308
84.2,0.666666667,1,0.577464789,0,0.251297778,0.105370099,0.00111575,0.2,1,0.630786493,0.736547758,0.707883035,0.646290892,0.260700389,0.944786625,1,??,??,0.511711174,??,??
84.4,0.666666667,1,0.577464789,0,0.260942222,0.100680507,0.000111452,0.2,1,0.628133008,0.737938008,0.709365315,0.636154201,0.249027237,0.94647396,1,??,??,0.510517679,??,??
84.6,0.666666667,1,0.577464789,0,0.282315556,0.095439078,1.10E-05,0.2,1,0.624114873,0.73939145,0.710901496,0.630625096,0.241245136,0.948161296,1,??,??,0.508130688,??,??
84.8,0.666666667,1,0.577464789,0,0.310048889,0.091115333,9.79E-07,0.2,1,0.622598596,0.740844892,0.712464627,0.629089234,0.233463035,0.949848632,1,??,??,0.507235566,??,??
85,0.666666667,1,0.577464789,0,0.33948,0.086908087,0,0.2,1,0.622446968,0.742361528,0.71405471,0.63047151,0.225680934,0.951582838,1,??,??,0.507235566,??,??
85.2,0.666666667,1,0.577464789,0,0.367284444,0.083193407,0,0.2,1,0.621613016,0.74390976,0.715671742,0.635539856,0.217898833,0.953317044,1,??,??,0.507981501,??,??
85.4,0.666666667,1,0.577464789,0,0.389311111,0.080611014,0,0.2,1,0.620854877,0.745521186,0.717342676,0.642758409,0.217898833,0.95505125,1,??,??,0.508578249,??,??
85.6,0.666666667,1,0.577464789,0,0.403048889,0.07953902,0,0.2,1,0.618428834,0.747101014,0.71901361,0.652587928,0.217898833,0.956785457,1,??,??,0.508429062,??,??
85.8,0.666666667,1,0.577464789,0,0.405324444,0.080339184,0,0.2,1,0.617291626,0.74871244,0.720684544,0.658731378,0.214007782,0.958519663,1,??,??,0.508279875,??,??
86,0.666666667,1,0.577464789,0,0.40056,0.080526195,0,0.2,1,0.618807903,0.750323865,0.722355478,0.665182,0.214007782,0.960253869,1,??,??,0.507384753,??,??
