Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Dumped broth flow(Fremoved:L/h),Dissolved oxygen concentration(DO2:mg/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Viscosity(Viscosity_offline:centPoise)
59,0.666666667,1,0.450704225,0,0.614888889,0.385723712,0,1,1,0.866643417,0.365761951,0.400134753,0.645522961,0.26848249,0.650018444,1,??,??,0.627778607,??,??
59.2,0.666666667,1,0.450704225,0,0.625377778,0.360032636,0,1,1,0.869751785,0.370153875,0.404150384,0.643833513,0.225680934,0.652033872,1,??,??,0.627927794,??,??
59.4,0.666666667,1,0.450704225,0,0.637911111,0.328169161,0,1,1,0.869524344,0.374514203,0.408192966,0.641990478,0.190661479,0.654049301,1,??,??,0.626883485,??,??
59.6,0.666666667,1,0.450704225,0,0.652533333,0.301445946,0,1,1,0.873694106,0.378937723,0.412235548,0.639225925,0.163424125,0.65606473,1,??,??,0.627927794,??,??
59.8,0.666666667,1,0.450704225,0,0.670355556,0.090434734,0.435400016,1,1,0.875362011,0.383361244,0.41630508,0.63984027,0.501945525,0.658080159,1,??,??,0.62762942,??,??
60,0.666666667,1,0.450704225,0,0.687333333,0.39537064,0.043539879,1,1,0.878697821,0.387816361,0.420374613,0.643679926,0.478599222,0.660048717,1,0.129890822,0.144086022,0.627927794,1.180231324,1.456442792
60.2,0.666666667,1,0.478873239,0,0.699955556,0.393490306,0.004353865,1,1,0.878546193,0.392303074,0.424498046,0.648901858,0.431906615,0.662017276,1,??,??,0.626585111,??,??
60.4,0.666666667,1,0.478873239,0,0.706444444,0.378866627,0.000435263,1,1,0.877029916,0.396821385,0.42864843,0.651819997,0.377431907,0.664079575,1,??,??,0.623899746,??,??
60.6,0.666666667,1,0.478873239,0,0.709688889,0.354790185,4.34E-05,1,1,0.880062471,0.401308098,0.432771864,0.656888343,0.326848249,0.666048133,1,??,??,0.623750559,??,??
60.8,0.666666667,1,0.478873239,0,0.706933333,0.326084444,4.22E-06,1,1,0.884914558,0.405826408,0.436922248,0.658577791,0.276264591,0.668063562,1,??,??,0.62613755,??,??
61,0.666666667,1,0.478873239,0,0.702311111,0.293178611,2.99E-07,1,1,0.886355021,0.410313122,0.441045681,0.660420826,0.233463035,0.67003212,1,??,??,0.627032672,??,??
61.2,0.666666667,1,0.478873239,0,0.695511111,0.263134154,0,1,1,0.886961532,0.414799836,0.445169115,0.665028413,0.20233463,0.672000679,1,??,??,0.626435924,??,??
61.4,0.666666667,1,0.478873239,0,0.683466667,0.236288308,0,1,1,0.885672696,0.419286549,0.449265598,0.667485793,0.175097276,0.673969237,1,??,??,0.623452186,??,??
61.6,0.666666667,1,0.478873239,0,0.668577778,0.070887443,0.337652661,1,1,0.888629437,0.423741666,0.453362081,0.66641069,0.431906615,0.675937795,1,??,??,0.623452186,??,??
61.8,0.666666667,1,0.478873239,0,0.654888889,0.301486822,0.033765143,1,1,0.892268502,0.428165187,0.457404662,0.666871448,0.416342412,0.677859483,1,??,??,0.625242429,??,??
62,0.666666667,1,0.478873239,0,0.640666667,0.303867897,0.003376391,1,1,0.893178269,0.432557111,0.461447244,0.66641069,0.369649805,0.679781171,1,??,??,0.62568999,??,??
62.2,0.666666667,1,0.478873239,0,0.626933333,0.28305138,0.000337516,1,1,0.893026641,0.436949035,0.465489826,0.665949931,0.322957198,0.681702859,1,??,??,0.624496494,??,??
62.4,0.666666667,1,0.478873239,0,0.613822222,0.25946546,3.36E-05,1,1,0.892875013,0.441340959,0.469505457,0.665949931,0.287937743,0.683624547,1,??,??,0.623302999,??,??
62.6,0.666666667,1,0.478873239,0,0.600711111,0.237351105,3.24E-06,1,1,0.891207108,0.445669689,0.473521089,0.666257103,0.252918288,0.685593106,1,??,??,0.621960316,??,??
62.8,0.666666667,1,0.478873239,0,0.587155556,0.215073243,2.01E-07,1,1,0.890979667,0.44999842,0.47750977,0.663646137,0.221789883,0.687561664,1,??,??,0.619274952,??,??
63,0.666666667,1,0.478873239,0,0.576711111,0.19189609,0,1,1,0.894088035,0.454327151,0.4814715,0.655966825,0.190661479,0.689530222,1,??,??,0.619573325,??,??
63.2,0.666666667,1,0.478873239,0,0.5752,0.165142217,0,1,1,0.897044776,0.458655882,0.485460181,0.651512824,0.159533074,0.69145191,1,??,??,0.620766821,??,??
63.4,0.666666667,1,0.478873239,0,0.578755556,0.049543616,0.257852765,1,1,0.898864308,0.462953016,0.489421911,0.643679926,0.350194553,0.693373598,1,??,??,0.621661942,??,??
63.6,0.666666667,1,0.478873239,0,0.591377778,0.218476237,0.025785153,1,1,0.901593607,0.467313343,0.493410592,0.640301029,0.326848249,0.695248416,1,??,??,0.621065195,??,??
63.8,0.666666667,1,0.478873239,0,0.607822222,0.207040949,0.002578392,1,1,0.9053843,0.471673671,0.497426223,0.641376133,0.280155642,0.697123233,1,??,??,0.62225869,??,??
64,0.666666667,1,0.478873239,0,0.623111111,0.179520636,0.000257716,1,1,0.909023366,0.476033998,0.501441854,0.6484411,0.241245136,0.69895118,1,??,??,0.623153812,??,??
64.2,0.666666667,1,0.507042254,0,0.630133333,0.152347775,2.56E-05,1,1,0.907886158,0.480457518,0.505484436,0.654738135,0.210116732,0.700825998,1,??,??,0.621214382,??,??
64.4,0.666666667,1,0.507042254,0,0.629955556,0.128363306,2.44E-06,1,1,0.905687556,0.484881039,0.509553968,0.661035171,0.186770428,0.702747686,1,??,??,0.618529017,??,??
64.6,0.666666667,1,0.507042254,0,0.6224,0.108517614,1.21E-07,1,1,0.905687556,0.489272963,0.51359655,0.665182,0.171206226,0.704669374,1,??,??,0.617037148,??,??
64.8,0.666666667,1,0.507042254,0,0.610088889,0.032556234,0.168224824,1,1,0.908795924,0.493664887,0.517639132,0.668714483,0.295719844,0.706591062,1,??,??,0.618081456,??,??
65,0.666666667,1,0.507042254,0,0.593688889,0.141045337,0.016822359,1,1,0.913193128,0.498025214,0.521627813,0.673629243,0.280155642,0.708465879,1,??,??,0.62031926,??,??
65.2,0.666666667,1,0.507042254,0,0.571644444,0.13484228,0.001682113,1,1,0.912814059,0.502353945,0.525616494,0.676700968,0.256809339,0.710340697,1,??,??,0.619274952,??,??
65.4,0.666666667,1,0.507042254,0,0.546,0.122354414,0.000168088,1,1,0.9157708,0.506651079,0.529578224,0.679311934,0.237354086,0.712215514,1,??,??,0.620170073,??,??
65.6,0.666666667,1,0.507042254,0,0.517422222,0.108497175,1.67E-05,1,1,0.916680566,0.510916617,0.533486053,0.678697589,0.217898833,0.714043461,1,??,??,0.619722512,??,??
65.8,0.666666667,1,0.507042254,0,0.489555556,0.094245475,1.55E-06,1,1,0.917666146,0.515118961,0.537366932,0.671632622,0.20233463,0.715871408,1,??,??,0.618827391,??,??
66,0.666666667,1,0.507042254,0,0.469866667,0.081996738,3.15E-08,1,1,0.913723825,0.519321306,0.54122086,0.661035171,0.190661479,0.717699355,1,??,??,0.613904222,??,??
66.2,0.666666667,1,0.507042254,0,0.4624,0.071871552,0,1,1,0.916832194,0.523492053,0.545074788,0.649516203,0.182879377,0.719574173,1,??,??,0.614799344,??,??
66.4,0.666666667,1,0.507042254,0,0.468311111,0.021561394,0.114387916,1,1,0.917514518,0.527662801,0.548928716,0.639686684,0.26459144,0.72140212,1,??,??,0.614948531,??,??
66.6,0.666666667,1,0.507042254,0,0.485555556,0.094838189,0.011438669,1,1,0.921305211,0.531865146,0.552809594,0.634464752,0.260700389,0.723230067,1,??,??,0.617037148,??,??
66.8,0.666666667,1,0.507042254,0,0.5088,0.096029748,0.001143744,1,1,0.922973116,0.536099087,0.556717424,0.631393027,0.249027237,0.725104884,1,??,??,0.61837983,??,??
67,0.666666667,1,0.507042254,0,0.535644444,0.090315169,0.000114251,1,1,0.924261952,0.540396221,0.560652203,0.632007372,0.233463035,0.726979702,1,??,??,0.617633895,??,??
67.2,0.666666667,1,0.507042254,0,0.561777778,0.080749995,1.13E-05,1,1,0.928355901,0.544693355,0.564613933,0.638918753,0.217898833,0.728807649,1,??,??,0.618230643,??,??
67.4,0.666666667,1,0.507042254,0,0.579866667,0.068472645,1.01E-06,1,1,0.929417295,0.549053683,0.568602614,0.647058824,0.20233463,0.730635596,1,??,??,0.617037148,??,??
67.6,0.666666667,1,0.507042254,0,0.588577778,0.055806965,0,1,1,0.930402875,0.553382413,0.572618246,0.656888343,0.186770428,0.732463543,1,??,??,0.616142026,??,??
67.8,0.666666667,1,0.507042254,0,0.585866667,0.042622149,0,1,1,0.932677291,0.557742741,0.576606926,0.667025035,0.175097276,0.73429149,1,??,??,0.616738774,??,??
68,0.666666667,1,0.507042254,0,0.571555556,0.012786165,0.077631849,1,1,0.932525663,0.562071471,0.580595607,0.675011519,0.229571984,0.736119437,1,??,??,0.616291213,??,??
68.2,0.666666667,1,0.535211268,0,0.547866667,0.058219719,0.007763062,1,1,0.925778229,0.566368606,0.584557337,0.679004761,0.225680934,0.737994255,1,??,??,0.610174549,??,??
68.4,0.666666667,1,0.535211268,0,0.519644444,0.056553989,0.000776183,1,1,0.925702415,0.57066574,0.588519068,0.680079865,0.217898833,0.739962813,1,??,??,0.607638371,??,??
68.6,0.666666667,1,0.535211268,0,0.490177778,0.052039145,7.75E-05,1,1,0.929947992,0.574899681,0.592426897,0.677161726,0.210116732,0.741884501,1,??,??,0.610174549,??,??
68.8,0.666666667,1,0.535211268,0,0.464,0.046875382,7.63E-06,1,1,0.929189853,0.579102025,0.596307775,0.673014898,0.206225681,0.743806189,1,??,??,0.608533492,??,??
69,0.666666667,1,0.535211268,0,0.442728889,0.041955857,6.40E-07,1,1,0.932677291,0.583272773,0.600134753,0.667792966,0.19844358,0.745727877,1,??,??,0.610323736,??,??
69.2,0.666666667,1,0.535211268,0,0.427537778,0.036909615,0,1,1,0.933662871,0.587411925,0.603988681,0.664414068,0.194552529,0.747602694,1,??,??,0.609726988,??,??
69.4,0.666666667,1,0.535211268,0,0.416226667,0.032363092,0,1,1,0.931388455,0.591519479,0.607788708,0.660113654,0.194552529,0.749524382,1,??,??,0.606146502,??,??
69.6,0.666666667,1,0.535211268,0,0.409897778,0.029343317,0,1,1,0.927673576,0.595658631,0.611615685,0.653048687,0.194552529,0.751492941,1,??,??,0.601820081,??,??
69.8,0.666666667,1,0.535211268,0,0.411782222,0.028096574,0,1,1,0.92638474,0.599766185,0.615442663,0.645062202,0.194552529,0.753461499,1,??,??,0.598388781,??,??
70,0.666666667,1,0.535211268,0,0.422875556,0.027616272,0,1,1,0.929341481,0.603905337,0.61926964,0.642758409,0.194552529,0.755476928,1,??,??,0.59794122,??,??
70.2,0.666666667,1,0.535211268,0,0.436546667,0.026461502,0,1,1,0.933435429,0.608076085,0.623123568,0.645062202,0.194552529,0.757445486,1,??,??,0.600328211,??,??
70.4,0.666666667,1,0.535211268,0,0.447466667,0.024687448,0,1,1,0.934193568,0.612246832,0.626977496,0.646905237,0.194552529,0.759414045,1,??,??,0.59988065,??,??
70.6,0.666666667,1,0.535211268,0,0.456355556,0.023066683,0,1,1,0.936316356,0.61641758,0.630858375,0.646751651,0.190661479,0.761382603,1,??,??,0.600328211,??,??
70.8,0.666666667,1,0.535211268,0,0.465511111,0.021285476,0,1,1,0.938969841,0.620619925,0.634739253,0.647980341,0.190661479,0.763351161,1,??,??,0.600924959,??,??
71,0.666666667,1,0.535211268,0,0.4732,0.019059733,0,1,1,0.942229837,0.624822269,0.638620132,0.651205652,0.190661479,0.76531972,1,??,??,0.602267641,??,??
71.2,0.666666667,1,0.535211268,0,0.477066667,0.016330184,0,1,1,0.945186578,0.629024614,0.642527961,0.653816618,0.186770428,0.767241408,1,??,??,0.603013576,??,??
71.4,0.666666667,1,0.535211268,0,0.477911111,0.012787186,0,1,1,0.948674016,0.633258555,0.64640884,0.658424205,0.186770428,0.769163096,1,??,??,0.604803819,??,??
71.6,0.666666667,1,0.535211268,0,0.473333333,0.003835982,0.031695649,1,1,0.951175873,0.637460899,0.650289718,0.661188757,0.206225681,0.771037913,1,??,??,0.604953006,??,??
71.8,0.666666667,1,0.535211268,0,0.465644444,0.021671761,0.003169442,1,1,0.951327501,0.641663244,0.654170597,0.661342344,0.206225681,0.772912731,1,??,??,0.603610324,??,??
72,0.666666667,1,0.535211268,0,0.457866667,0.018810385,0.000316821,1,1,0.95269215,0.645833992,0.658051476,0.659192136,0.20233463,0.774787548,1,0.171690689,0.099743984,0.603759511,1.247419161,1.273938307
72.2,0.666666667,1,0.577464789,0,0.452488889,0.015379798,3.16E-05,1,1,0.950341921,0.650036336,0.661959305,0.655966825,0.19844358,0.776756106,1,??,??,0.59988065,??,??
72.4,0.666666667,1,0.577464789,0,0.4508,0.013323695,3.03E-06,1,1,0.951327501,0.654270277,0.665840183,0.652434342,0.19844358,0.778724665,1,??,??,0.599134716,??,??
72.6,0.666666667,1,0.577464789,0,0.453288889,0.011643658,1.80E-07,1,1,0.958074934,0.658472622,0.669748012,0.652741514,0.194552529,0.780646353,1,??,??,0.602566015,??,??
72.8,0.666666667,1,0.577464789,0,0.455333333,0.008152369,0,1,1,0.958302376,0.662674966,0.673628891,0.652741514,0.194552529,0.782568041,1,??,??,0.601670894,??,??
73,0.666666667,1,0.577464789,0,0.457377778,0.005812478,0,1,1,0.961638186,0.666908907,0.67753672,0.651512824,0.190661479,0.784489729,1,??,??,0.601969267,??,??
73.2,0.666666667,1,0.577464789,0,0.461022222,0.002662613,0,1,1,0.965277251,0.671111252,0.681444549,0.651819997,0.190661479,0.786317676,1,??,??,0.60331195,??,??
73.4,0.666666667,1,0.577464789,0,0.464133333,0,0,1,1,0.968082364,0.675345193,0.685352378,0.652280756,0.186770428,0.788192493,1,??,??,0.604057885,??,??
73.6,0.666666667,1,0.577464789,0,0.466844444,0,0,1,1,0.968233992,0.679579134,0.689260208,0.652434342,0.186770428,0.79002044,1,??,??,0.602864389,??,??
73.8,0.666666667,1,0.577464789,0,0.469377778,0,0.01428265,1,1,0.970280966,0.683813075,0.693168037,0.652434342,0.194552529,0.791848387,1,??,??,0.601969267,??,??
74,0.666666667,1,0.577464789,0,0.471822222,0.005012621,0.001428142,1,1,0.973920032,0.688047016,0.697075866,0.649823376,0.190661479,0.793676334,1,??,??,0.603759511,??,??
74.2,0.666666667,1,0.577464789,0,0.477288889,0.000124889,0.000142691,1,1,0.978241422,0.692312553,0.700983695,0.64721241,0.186770428,0.795504281,1,??,??,0.605848128,??,??
74.4,0.666666667,1,0.577464789,0,0.485866667,3.74E-05,0.016263295,1,1,0.980288396,0.696546494,0.704918475,0.646905237,0.190661479,0.797238488,1,??,??,0.605698941,??,??
74.6,0.666666667,1,0.577464789,0,0.4948,0.003916101,0.001626207,1,1,0.981425604,0.700812032,0.708853254,0.649362617,0.186770428,0.799019564,1,??,??,0.604356258,??,??
74.8,0.666666667,1,0.577464789,0,0.500755556,0.0011748,0.031029967,1,1,0.984230717,0.705109166,0.712788034,0.653202273,0.20233463,0.80075377,1,??,??,0.604505445,??,??
75,0.666666667,1,0.577464789,0,0.502266667,0.013024272,0.003102874,1,1,0.988627921,0.709374704,0.716722814,0.657656274,0.190661479,0.802487977,1,??,??,0.606892436,??,??
75.2,0.666666667,1,0.577464789,0,0.498755556,0.003697205,0.000310164,0.2,1,0.934345196,0.711112515,0.71850155,0.66641069,0.214007782,0.804175312,1,??,??,0.56780546,??,??
75.4,0.666666667,1,0.577464789,0,0.485022222,0.024186707,3.09E-05,0.2,1,0.933662871,0.712850327,0.720280286,0.674243588,0.229571984,0.805862648,1,??,??,0.561241235,??,??
75.6,0.666666667,1,0.577464789,0,0.462222222,0.038942214,2.97E-06,0.2,1,0.933435429,0.714524945,0.722005121,0.680847796,0.241245136,0.807503113,1,??,??,0.560346114,??,??
75.8,0.666666667,1,0.577464789,0,0.431866667,0.049770482,1.74E-07,0.2,1,0.932525663,0.716199564,0.723703005,0.684226693,0.245136187,0.809143579,1,??,??,0.56004774,??,??
76,0.666666667,1,0.577464789,0,0.3976,0.057878397,0,0.2,1,0.93070613,0.717779393,0.725346988,0.681001382,0.249027237,0.810784044,1,??,??,0.559003431,??,??
76.2,0.666666667,1,0.76056338,0,0.367133333,0.064474893,0,0.2,1,0.905081045,0.719517204,0.727125724,0.661956689,0.26459144,0.812658861,1,??,??,0.540504252,??,??
76.4,0.666666667,1,0.76056338,0,0.35876,0.081127084,0,0.2,1,0.907355461,0.721223419,0.72890446,0.646444479,0.26848249,0.81467429,1,??,??,0.539907504,??,??
76.6,0.666666667,1,0.76056338,0,0.368142222,0.092015645,0,0.2,1,0.908492669,0.722929634,0.730683196,0.635232683,0.272373541,0.816642849,1,??,??,0.540951813,??,??
76.8,0.666666667,1,0.76056338,0,0.390422222,0.100359624,0,0.2,1,0.903488954,0.724699043,0.732488883,0.622331439,0.272373541,0.818658277,1,??,??,0.537520513,??,??
77,0.666666667,1,0.76056338,0,0.427857778,0.108507394,0,0.2,1,0.906218253,0.726500047,0.734348471,0.614037782,0.272373541,0.820626836,1,??,??,0.539310756,??,??
77.2,0.666666667,1,0.76056338,0,0.474755556,0.113412612,0,0.2,1,0.903564768,0.728364245,0.736261959,0.611733989,0.272373541,0.822642265,1,??,??,0.537968074,??,??
77.4,0.666666667,1,0.76056338,0,0.524266667,0.119094489,0,0.2,1,0.904247093,0.730291636,0.7382563,0.616802335,0.26848249,0.824657693,1,??,??,0.538415635,??,??
77.6,0.666666667,1,0.76056338,0,0.567955556,0.122691648,0,0.2,1,0.906218253,0.732313817,0.740277591,0.626939026,0.26459144,0.826673122,1,??,??,0.539758317,??,??
77.8,0.666666667,1,0.76056338,0,0.599866667,0.124122337,0,0.2,1,0.904474534,0.734367595,0.742325832,0.633850407,0.256809339,0.828688551,1,??,??,0.539161569,??,??
78,0.666666667,1,0.76056338,0,0.623955556,0.125042065,0,0.2,1,0.905232673,0.736452968,0.744427975,0.641529719,0.252918288,0.830657109,1,??,??,0.539012383,??,??
78.2,0.666666667,1,0.76056338,0,0.639111111,0.124694612,0,0.2,1,0.901214538,0.738538342,0.746557068,0.648133927,0.249027237,0.832625668,1,??,??,0.535879457,??,??
78.4,0.666666667,1,0.76056338,0,0.646622222,0.125624559,0,0.2,1,0.901669421,0.740655313,0.74865921,0.656734757,0.241245136,0.834641097,1,??,??,0.536028644,??,??
78.6,0.666666667,1,0.76056338,0,0.644133333,0.125420175,0,0.2,1,0.899395005,0.742772283,0.750788303,0.663492551,0.237354086,0.836656525,1,??,??,0.534835148,??,??
78.8,0.666666667,1,0.76056338,0,0.633777778,0.125685875,0,0.2,1,0.900456399,0.744857657,0.752890446,0.666564276,0.233463035,0.838625084,1,??,??,0.536028644,??,??
79,0.666666667,1,0.76056338,0,0.619911111,0.124827462,0,0.2,1,0.896362451,0.746943031,0.754992589,0.668560897,0.233463035,0.840593642,1,??,??,0.533343279,??,??
79.2,0.666666667,1,0.76056338,0,0.603777778,0.125675655,0,0.2,1,0.894088035,0.748996809,0.757067781,0.668714483,0.229571984,0.842609071,1,??,??,0.531403849,??,??
79.4,0.666666667,1,0.76056338,0,0.587466667,0.126360342,0,0.2,1,0.898485239,0.75101899,0.759116022,0.672246967,0.221789883,0.844577629,1,??,??,0.535282709,??,??
79.6,0.666666667,1,0.76056338,0,0.567066667,0.123090197,0,0.2,1,0.898181984,0.75304117,0.761137313,0.67455076,0.217898833,0.846499317,1,??,??,0.535282709,??,??
79.8,0.666666667,1,0.76056338,0,0.544044444,0.119196681,0,0.2,1,0.890373156,0.755000158,0.763158604,0.670250346,0.217898833,0.848467876,1,??,??,0.529464419,??,??
80,0.666666667,1,0.76056338,0,0.525955556,0.11933975,0,0.2,1,0.888553623,0.756959146,0.765125994,0.664414068,0.214007782,0.850436434,1,??,??,0.526928241,??,??
80.2,0.666666667,1,0.577464789,0,0.514577778,0.117459416,0,0.2,1,0.935254962,0.758696957,0.766877779,0.682844417,0.190661479,0.851983159,1,??,??,0.556914814,??,??
80.4,0.666666667,1,0.577464789,0,0.481688889,0.096603045,0,0.2,1,0.932828918,0.760434769,0.768602614,0.69374904,0.167315175,0.853295531,1,??,??,0.559898553,??,??
80.6,0.666666667,1,0.577464789,0,0.43644,0.028980535,0.156387429,0.2,1,0.930251247,0.762077791,0.770246597,0.698203041,0.276264591,0.854561033,1,??,??,0.559152618,??,??
80.8,0.666666667,1,0.577464789,0,0.385973333,0.122957347,0.01563862,0.2,1,0.931388455,0.76365762,0.77186363,0.695592075,0.252918288,0.855826534,1,??,??,0.560644488,??,??
81,0.666666667,1,0.577464789,0,0.338644444,0.108323449,0.001563739,0.2,1,0.925854043,0.765174255,0.773399811,0.682076486,0.229571984,0.857092036,1,??,??,0.557660749,??,??
81.2,0.666666667,1,0.577464789,0,0.306897778,0.092230248,0.000156251,0.2,1,0.923807069,0.766627698,0.774909042,0.663338965,0.214007782,0.858404408,1,??,??,0.55661644,??,??
81.4,0.666666667,1,0.577464789,0,0.296755556,0.079325439,1.55E-05,0.2,1,0.924716835,0.76808114,0.776391322,0.646290892,0.19844358,0.85966991,1,??,??,0.557959123,??,??
81.6,0.666666667,1,0.577464789,0,0.306395556,0.067209552,1.43E-06,0.2,1,0.925854043,0.769566179,0.777900552,0.628474889,0.186770428,0.860982283,1,??,??,0.56004774,??,??
81.8,0.666666667,1,0.577464789,0,0.336613333,0.056865674,1.97E-08,0.2,1,0.928886598,0.771051218,0.779436734,0.615112886,0.178988327,0.862200914,1,??,??,0.563628226,??,??
82,0.666666667,1,0.577464789,0,0.38232,0.017059835,0.095445351,0.2,1,0.928355901,0.772631047,0.781026816,0.613116265,0.249027237,0.863466416,1,??,??,0.563628226,??,??
82.2,0.666666667,1,0.577464789,0,0.430217778,0.076572385,0.009544412,0.2,1,0.929189853,0.774274069,0.782670799,0.615880817,0.233463035,0.864731918,1,??,??,0.564970909,??,??
82.4,0.666666667,1,0.577464789,0,0.474933333,0.06741087,0.000954318,0.2,1,0.928128459,0.775980284,0.784395634,0.62309937,0.217898833,0.865997419,1,??,??,0.565269282,??,??
82.6,0.666666667,1,0.577464789,0,0.511377778,0.057101738,9.53E-05,0.2,1,0.927597762,0.777749692,0.786147419,0.636768546,0.210116732,0.867309792,1,??,??,0.565716843,??,??
82.8,0.666666667,1,0.577464789,0,0.532,0.048836447,9.41E-06,0.2,1,0.928431714,0.7795191,0.787926156,0.649362617,0.20233463,0.868622164,1,??,??,0.567208713,??,??
83,0.666666667,1,0.577464789,0,0.538088889,0.041873082,8.18E-07,0.2,1,0.926612182,0.781320105,0.789704892,0.661342344,0.194552529,0.869934536,1,??,??,0.566313591,??,??
83.2,0.666666667,1,0.577464789,0,0.530355556,0.036969908,0,0.2,1,0.924261952,0.783089513,0.791483628,0.667485793,0.194552529,0.871246908,1,??,??,0.564672535,??,??
83.4,0.666666667,1,0.577464789,0,0.515422222,0.033677281,0,0.2,1,0.923655441,0.784858921,0.793262364,0.677468899,0.190661479,0.872559281,1,??,??,0.563479039,??,??
83.6,0.666666667,1,0.577464789,0,0.488977778,0.030578819,0,0.2,1,0.923276372,0.786596733,0.794987198,0.686376901,0.190661479,0.873871653,1,??,??,0.563180665,??,??
83.8,0.666666667,1,0.577464789,0,0.452177778,0.028001536,0,0.2,1,0.920168004,0.788271351,0.796658132,0.690830902,0.190661479,0.875184025,1,??,??,0.561539609,??,??
84,0.666666667,1,0.577464789,0,0.41024,0.027662258,0,0.2,1,0.916604752,0.789882777,0.798302116,0.691598833,0.194552529,0.876496397,1,0.185974372,0.071172555,0.558257497,1.323868873,1.288572817
84.2,0.666666667,1,0.577464789,0,0.36744,0.028326506,0,0.2,1,0.918196843,0.791431009,0.799892198,0.684073107,0.194552529,0.877761899,1,??,??,0.559749366,??,??
84.4,0.666666667,1,0.577464789,0,0.333382222,0.028419501,0,0.2,1,0.917893588,0.792916048,0.801428379,0.676240209,0.19844358,0.879027401,1,??,??,0.560346114,??,??
84.6,0.666666667,1,0.577464789,0,0.308244444,0.028687244,0,0.2,1,0.915240103,0.794401087,0.802910659,0.667025035,0.19844358,0.880246032,1,??,??,0.559152618,??,??
84.8,0.666666667,1,0.577464789,0,0.29392,0.029993258,0,0.2,1,0.912586617,0.795854529,0.80441989,0.651512824,0.20233463,0.881511534,1,??,??,0.556019693,??,??
85,0.666666667,1,0.577464789,0,0.297551111,0.03115416,0,0.2,1,0.912359176,0.797307972,0.80590217,0.63861158,0.20233463,0.882777036,1,??,??,0.556467253,??,??
85.2,0.666666667,1,0.577464789,0,0.316013333,0.032300754,0,0.2,1,0.911146154,0.798761414,0.8074114,0.632775303,0.206225681,0.884042538,1,??,??,0.554826197,??,??
85.4,0.666666667,1,0.577464789,0,0.341208889,0.033091721,0,0.2,1,0.910539643,0.80027805,0.808974532,0.634925511,0.206225681,0.885261169,1,??,??,0.55422945,??,??
85.6,0.666666667,1,0.577464789,0,0.363911111,0.033289973,0,0.2,1,0.910767085,0.801826282,0.810537663,0.639533098,0.206225681,0.886526671,1,??,??,0.554527823,??,??
85.8,0.666666667,1,0.577464789,0,0.381275556,0.03279843,0,0.2,1,0.909933132,0.803406111,0.812127746,0.651052066,0.20233463,0.887792173,1,??,??,0.553781889,??,??
86,0.666666667,1,0.577464789,0,0.385306667,0.03210148,0,0.2,1,0.908947552,0.80498594,0.813744778,0.65903855,0.20233463,0.889010804,1,??,??,0.553185141,??,??
86.2,0.666666667,1,0.577464789,0,0.380124444,0.031743808,0,0.2,1,0.910388015,0.806534172,0.815334861,0.667792966,0.20233463,0.890276306,1,??,??,0.55422945,??,??
86.4,0.666666667,1,0.577464789,0,0.364773333,0.030826123,0,0.2,1,0.91008476,0.808082404,0.816897992,0.675165105,0.20233463,0.891448067,1,??,??,0.553931076,??,??
86.6,0.666666667,1,0.577464789,0,0.34096,0.029733691,0,0.2,1,0.909326621,0.809599039,0.818434173,0.681308555,0.20233463,0.892666698,1,??,??,0.553632702,??,??
86.8,0.666666667,1,0.577464789,0,0.309946667,0.028183438,0,0.2,1,0.90439872,0.811052482,0.819943404,0.679619106,0.20233463,0.893838459,1,??,??,0.550350589,??,??
87,0.666666667,1,0.577464789,0,0.281128889,0.028775129,0,0.2,1,0.90106291,0.812505924,0.821425684,0.668407311,0.20233463,0.895057091,1,??,??,0.547217664,??,??
87.2,0.666666667,1,0.577464789,0,0.265297778,0.030164941,0,0.2,1,0.899698261,0.813896174,0.822881013,0.656427584,0.206225681,0.896275722,1,??,??,0.546471729,??,??
87.4,0.666666667,1,0.577464789,0,0.263128889,0.031523073,0,0.2,1,0.901896863,0.815286423,0.824336343,0.645830134,0.206225681,0.897494353,1,??,??,0.548411159,??,??
87.6,0.666666667,1,0.577464789,0,0.2732,0.031018244,0,0.2,1,0.901138724,0.816708269,0.825791672,0.638765167,0.206225681,0.898666114,1,??,??,0.547963598,??,??
87.8,0.666666667,1,0.577464789,0,0.291408889,0.0302283,0,0.2,1,0.895907568,0.818161711,0.827273952,0.636461373,0.206225681,0.899884746,1,??,??,0.543935551,??,??
88,0.666666667,1,0.577464789,0,0.312284444,0.031097954,0,0.2,1,0.895376871,0.819615154,0.828783183,0.638918753,0.206225681,0.901150247,1,??,??,0.544532299,??,??
